m1,m2,r,target
4.961372443656412,1.8975787510949416,1.1810332554822058,6.7583405823024565
2.0983441136030097,9.297600671194752,1.8072784327910516,6.131752457976319
5.456592191001432,2.26693411994092,4.008187711223444,0.7753029312547002
1.3094966900369656,3.024071251573665,3.8375117212395566,0.26511001130415734
9.18388361870904,6.023207423153935,2.157086774897912,11.911749213585777
3.3290198344001523,7.876837001916834,1.2480995014111325,16.709131780927287
6.962700559185838,6.57416175342669,4.432312288899775,2.3375757935171158
3.8053996848046987,3.0892052152014053,2.2547905522796103,2.292836885074688
5.680612190600297,1.008487382747413,1.7828536597130609,1.7779328860419767
5.920392514089517,7.814355222766952,3.0642472894439083,4.946789672746791
2.6636900997297435,9.866865933199843,4.640908797129789,1.2216341612600885
9.726261649881026,8.289218082754815,1.1741863113735014,59.721394451304576
7.976195410250031,5.141859563409538,4.0632163521235505,2.463524016954556
9.455490474077703,9.13390535259196,3.2898929117548357,7.663399642212138
9.053446153848839,4.68862905806515,2.7017964662072678,5.772745894766282
6.381099809299767,5.724406758191208,3.97632177642024,2.2351213594415054
9.296868115208051,5.2941679065611496,4.863297697766529,2.09830312340759
1.7964325184672756,5.028614853989724,1.916824844650764,2.3763269028140312
2.763845761772307,7.976716923645151,1.5745894602884785,8.716305343437659
1.4070456001948426,5.740920165425428,4.651526980890788,0.37062945867599606
3.927972976869379,3.850454098226945,3.675812309829215,1.153935366203569
4.498095607205338,3.3234235089263047,2.751944086247864,1.9315889703320162
3.442141285965063,1.3397258527069005,3.2930382810571324,0.4253621149583496
8.458637582367365,6.248756456947413,3.982455620704976,3.3713259698374363
4.210779940242304,3.069652738609308,4.092127594822869,0.7947970519284637
3.5284105871864266,2.3332052981474476,4.679576723275858,0.38178842534711266
5.884264748424236,6.8844696744490985,2.7073711555824906,5.647629641748306
2.2683180247728636,7.13088332039394,2.17364364007758,3.4826811281562637
8.219772826786357,7.769394030318994,3.5586570671593676,4.9208860122656874
1.6709557931179373,5.5321920670473235,2.6629115971181214,1.31299107399627
9.881982429404655,9.04649144683498,3.3783938157959117,7.965503334703035
7.9502029236699165,9.42708478058405,2.6799431938238008,10.23566112148331
2.7884411338075514,8.266338458132406,1.611983146712698,8.767757242163048
1.0496990541124216,6.720341338073685,2.8777070066358337,0.8381657463244266
8.339152856093508,3.733488582320698,3.763671287764131,2.231891026592722
7.361716094628554,9.84650429458199,4.197135230670599,4.109159787382306
7.561064512368886,3.467225504727445,2.9733051071861873,2.946390235800737
7.941433120173512,2.8239122979138793,1.6609515608416037,7.920608410178242
1.6664018656068134,4.979387024079244,2.6587508385977263,1.172234699051676
4.226191556898454,1.5115651364114961,4.145175715366793,0.36756313642490496
2.0428215357261674,9.806450182046117,2.6514370824682914,2.8634400571341474
8.767930832880342,6.295902007747824,3.7861231744168893,3.7629000329228557
6.609683141448022,6.012568824977578,3.028854726712359,4.347367409532869
3.9780822236738427,6.902166519097479,1.9648925004375868,7.04939888802918
1.5720251525742128,5.47321282999486,4.184602032092297,0.4790759645798415
3.79884089544096,1.2885716538508742,1.3368538162827481,2.666290186416506
3.9266498982407234,6.510801599563571,3.0995611310206024,2.59842691696478
7.566455605042576,7.445564892607876,1.8355641369736198,16.651545318264766
6.738017242196918,4.750741545616478,1.2682625141655026,19.94917283774678
8.98491468318694,7.815660148640736,3.0117357483329954,7.783649180967807
5.249934326457543,3.0430116940457856,2.9982486237396944,1.7880736134160213
2.0763482134447155,2.9914893195956562,3.8276036067028834,0.41753683934038616
7.419203085006955,2.4527528891881656,3.9790027722076196,1.1737072666369472
7.847065437552077,4.347952838102456,3.911165954771587,2.2106571934622896
6.051494778125466,8.623108318501751,2.63823493166702,7.564705532381194
7.938704619591049,8.451208559341579,3.52675914890625,5.376364163057618
5.444160367279517,4.445417871671534,3.307780970575841,2.228539942959819
5.704595464437946,6.302068623822129,2.6862470244676784,4.9607855578965925
4.847869165226946,7.487346848274241,3.388850776743973,3.185514834580818
1.2287721406968566,3.170860971652207,4.788991506825051,0.16986200243091695
1.97102284293974,2.513269773052724,1.7715749747255094,1.6040714467548387
1.2828626711806081,9.748863938910798,4.623088383142106,0.5755723421945087
6.727693701374023,6.558015818886567,1.2138220559327935,28.88529833281088
3.82920382968694,9.832741496502974,2.2335568516066426,7.400332489972803
5.577136220482325,4.039803884190062,2.152580994446113,4.966371320953566
9.168098265334837,7.327285299767183,3.505460431523623,5.449889071968409
3.2436300623398746,3.0034327288711395,1.5248998071091613,4.1972565409873805
4.693446307320667,3.3508015414652164,4.529390447359015,0.7504322102599185
7.799960246887438,5.607119091426616,4.3142056338601655,2.3528785246677373
3.059183489424602,3.876563129572641,3.608263278741111,0.8922360922254434
1.6928191884591368,2.50859407456526,2.833655327168791,0.5196041012223521
3.6077630762239123,3.3659263179039343,4.731824168568314,0.5379914113854165
2.4509915852860398,1.3217355501927819,4.322986218882224,0.17489107557954145
9.367278871083158,7.3398125932973795,2.9972605923249795,7.737781148636757
8.273083416079754,5.429049913772754,3.807493417817245,3.134104948445727
6.700633808593811,1.8481875976407305,3.2677198087187382,1.1229349009230989
8.84314531168946,2.545245938156421,3.351768953553058,2.0032284327788643
8.23304869209203,1.9228108430137962,2.323904277749885,2.9197668814153452
2.6791305299743224,6.5133352744828885,2.848338418499587,2.0849593519992644
9.0330309864098,1.8478932725124442,1.3124857231589768,9.693040324675671
5.854080177240856,7.788540997316945,2.42939476665837,7.686664832467052
8.266961396476564,1.1845982738835206,3.783314061448608,0.6911824431346235
9.06482169931144,3.244382091963029,4.812864122024745,1.2717132335727577
3.8620312747467747,9.016000083027164,4.852256451052082,1.4626636221903504
1.9904673207490908,7.4667818631002145,3.2228914764995666,1.4573527589308368
3.051416462877475,1.6567149963311896,3.4264890072383283,0.4114485458454129
4.843970097636307,8.390134940366618,1.74288474200387,13.362093445798482
8.362132893302437,5.437316093861843,3.781232432374123,3.0679121833538567
8.74657524930709,8.621047244519463,1.282635170697545,44.99822644200864
1.0625691747807164,6.406657970053541,2.138742743197778,1.5038564071948628
5.596725723198092,7.136497288295729,3.673453389141769,2.8844237200706657
4.7566990283390105,9.941514043561373,2.241240526173957,9.146091423204705
2.9989702942365724,3.0910199133161633,1.1993874964578173,6.750975759383656
2.0787883060031453,6.615510172852495,4.327481637403855,0.7143861875242153
4.038536542632651,5.142892510516585,2.241320028538252,4.270988693892764
9.486187335212673,1.355067576304223,1.2524208994347137,8.166833991442001
3.908826388186797,1.1302357735257853,1.2991526580114607,2.59007510046738
5.669115595690295,2.073057200360728,2.0070351951550145,2.9506110965246175
7.3271706300566,6.841825664846933,1.712063788886105,17.560038879764413
4.272666421413646,6.10446779122053,4.097200471120603,1.5181052634259982
9.746038744488645,5.980866050473547,2.2867361866681377,11.033297744916927
9.662025654479,1.2867108627543407,4.21878314015933,0.7103444108139937
3.2660406624282774,5.223726967240063,1.6953839912926112,5.969805900106475
5.475236553031469,9.321605360582756,2.971516718176335,5.9075096388101205
3.707904788350927,4.57832682379582,3.752148534212515,1.2182225559474376
3.5635644493972087,6.6243022280961075,3.6079634154634195,1.8790104977785878
1.3319825261907952,8.018368080608292,3.404517639721075,0.9247445399962911
6.486079005819072,8.055327512276989,4.69928640772468,2.3764242404397
5.524111209059753,5.673520741557442,1.9141005908269775,8.60936320209369
1.463308761249904,8.721567508621026,2.9748768178484215,1.4379809594545685
3.507818178129503,4.522402840273722,4.5359702002896345,0.7840983676030224
9.174392973699883,8.998238933063185,1.3115750623806282,48.21726884745809
3.1560570160027517,3.162044497559908,1.223553073012301,6.771109532927974
2.304053848821008,3.5219476629151396,1.9332091502331656,2.212305694980806
5.405074842498067,1.47808561779101,3.532084878152074,0.6458693804791894
9.870854086995406,8.160236528880546,2.0395185057992276,19.558624661668976
3.178497443603504,4.75349712609435,1.7609595352351959,4.77387299405692
7.049219926652907,3.062049525202591,2.8352092614331683,2.6556829132615194
7.854576537958458,3.086112498549217,3.454392275077646,2.0656448811801686
3.1387378959315972,9.112599471063099,1.9942308280669616,7.396720660483538
7.553947137506736,8.505249404149332,2.2027647468949683,12.727251731402708
4.3100481944732785,5.98177796821465,3.4542372192460555,2.1362273781771575
6.690752475342215,6.54499720374149,4.782953687957811,1.9151253052338992
6.7017673968480524,5.268930134952619,3.698966909752353,2.5353952157570148
5.821972156672826,4.52499888590928,4.13161657433824,1.517905896479965
1.8126079304896747,9.239291930964983,2.467240379021875,2.7773158392961506
8.51772246030314,2.1305143316827184,2.0890174375378643,4.289895700718443
3.8870205847456223,4.7660211074460515,2.81707097281049,2.2395482777958438
2.678666593598688,4.1010571718908775,4.228531314846695,0.6122828793398805
1.3669762739928752,5.483356482260335,2.8251985671622233,0.9477962302769586
6.318036488694176,5.118686870906576,4.386901635159444,1.7066694782908212
7.098079256580542,5.6700057848597325,4.955087922780509,1.6496230365427573
1.1492904603507053,2.259270795042947,1.2881066629213453,1.620057645950871
5.608837524693529,5.618273513619494,1.1816406243348148,22.58166278860636
3.0384619767814414,3.1817693249848977,1.5983588116534473,3.8834955736699297
6.806555113685048,2.6589821408937215,2.537478702937385,2.774515089182596
2.569297861044923,1.583507969075721,1.5241688365817296,1.7533632309139322
7.218439642922194,7.863873028805268,4.482657910475024,2.7564192408657124
4.480618116704837,4.84697728770904,1.0925850041082552,18.52053798467754
9.43056989863061,6.639793149805826,2.26317086534329,12.195802579594138
2.2376884973139393,7.54834008974269,1.7387785179768214,5.6267741350550775
4.069597159452327,7.113849987821982,4.726157320630129,1.2879806120522466
2.021261691165302,5.234506471807141,3.6779240195601117,0.7913284756267827
9.322242564507064,4.491086760565569,4.648121025805498,1.9532390994433997
8.896054180428829,4.383639186765974,4.889314841241573,1.5988572483575878
3.3214746494364005,6.760439172370507,2.988392974709477,2.467269513110756
6.939856414307611,5.453149194476861,1.937276432192105,10.077978127952056
8.354999801810942,8.642190231896596,1.7749151447863571,23.22237341464891
5.996807304395161,8.87231785894041,1.891675446743362,15.422354737071199
5.766855205204059,2.5350434020586663,3.8343732304880116,1.000367287722821
3.1766706181040654,2.226102863911531,1.161782912492003,5.344803542761264
1.837924910253093,6.673608334323996,1.2054442921308595,8.168723937854558
9.074941821579941,3.7110317325605147,3.4325717695326,2.9733141342632483
9.103762514469974,1.1671364688858898,3.568228586949626,0.8446300660183437
6.697913115459412,8.997784024266597,3.66105169728984,4.4919227394997705
4.051268119438307,3.042106905194274,2.487522018354365,1.9851745469161481
4.142886171513948,9.363525865172281,4.223779554856613,2.126252487893124
7.533601109832154,7.456910057904283,3.1344983509064703,5.623835274522886
9.073992339573193,7.863881409203358,1.4218625200376778,36.644164159117054
8.983777818386056,2.8131534621384438,4.18839722826938,1.4121480154006183
8.018879912718614,3.1077498305513163,4.812271145081834,1.0544169369978023
6.77828481538859,5.691409784416592,1.2401452520094347,24.731582904964295
1.7572596849554394,2.5488986738487593,2.5654053548023197,0.6642667752409934
2.454658426851524,3.7488852341472905,2.9500641793389906,1.0577017308699062
9.086987696743714,3.89316230153024,1.5858830403132678,14.372647586285941
6.457861536936309,2.436669399274877,4.470835791131508,0.7776292591654378
1.0827734645496667,2.8466455005564466,2.136598579560176,0.6566435710223173
1.913243885794289,8.096966578074309,4.13203415975264,0.912625457741641
6.971515921972502,2.5047626909254155,3.683977928113264,1.285212823260682
1.0455542546159682,1.2561165265953025,3.3921832898680937,0.11642366175303251
2.4472724627574878,6.664194483660446,1.7685713947862176,5.166767652527719
5.938604104299275,9.783848074532049,1.8828140822036228,16.304729807046915
7.227056779234239,3.9809243316080924,1.1893936189862773,20.276520487856033
6.867651335523405,2.0679013287662706,1.9628497191290655,3.692634669522559
3.018423785145038,6.133485928307777,2.3817744378420564,3.237897709663408
7.409612992127823,9.157187899860816,4.332581215449702,3.5745364405384765
3.135241787471201,8.056556018456309,2.465570666859221,4.001367510275385
3.9285972834334095,6.602642815714444,4.018487131062425,1.5881491427979897
7.718422646062217,3.8355084694683943,2.7577691251819503,3.948244411269449
6.846696091424932,5.87692155948598,4.139473247975554,2.3881622795010014
8.6430106944476,1.8212035717382982,4.905086401748159,0.6480653241865361
6.91851603070309,7.1105088185260295,1.9593662322303205,13.146961829038554
6.114777430019244,7.525864170078858,4.449366447855505,2.323225075680956
1.8430729104528323,9.685284606189269,3.4872963452230987,1.4285600964095393
4.309442227534902,3.3435762287056447,4.269177046354619,0.7644498849354363
3.386821309135529,1.1661077713872037,3.606343609071221,0.3110652980866251
3.195906790411752,5.9104761798443555,2.6957980290966006,2.5798226921862972
9.75709499277201,7.36111453957133,1.9122997577671614,19.16358694012134
4.537879522000844,8.113667282946892,1.28014090132466,21.452287244467115
9.02841899659402,2.7436503972232953,3.142073457842868,2.489183934688675
6.680247633975366,3.355775821333213,4.961304378107462,0.9181110757478168
8.153301731874835,5.613318327405667,3.952167220056825,2.8892147036329368
5.523733837946729,3.9754072897300166,2.3093821655960665,4.030664566522384
6.192134961637232,8.744603379287005,4.3088192003469405,2.884468237995203
5.432659244369775,5.263841383648482,4.075936000705626,1.7641142885433094
2.7571868901824006,8.196207796918028,2.126543173413827,4.858024874248421
7.502069037353548,6.225577844341184,1.0572299591769387,41.248862939184974
3.526951261967702,7.9578112745540075,1.4726505541357984,13.255157147277703
1.2188436978830846,3.9940568787729145,4.50922476124823,0.2417852384994088
6.80925066316451,8.4827495973728,4.346252141219487,3.0687339480210043
2.5939961146634403,3.4711508399591944,2.1808360035134498,1.8686485060035847
9.464127259176228,5.914889272029617,2.1407817051376816,12.22214133854367
9.585357193023286,2.926064018564868,4.171459948409884,1.5944802282768602
9.233779511984036,5.27973869463574,4.750949879581688,2.122763465335918
4.331428302298999,3.863576885578328,4.1165490271904,0.9662066865451486
1.1391095487598069,3.4003308757349284,3.422314708123046,0.3358957447861618
9.354867063289529,9.702865162252337,1.9706854013272181,23.344147549857322
4.8536573348558285,2.4406669493805757,3.1029916563810427,1.2380542980774623
9.699893371393026,8.085932537116557,1.9340474343730585,21.031887665346577
9.672579793803276,9.857484635348934,4.2320456803870945,5.3705741983931725
8.677085099206241,1.1791133536607004,2.547844318070949,1.5680702861943678
3.6500400286262713,7.291246726378855,4.334788867976105,1.4026832738667487
4.465879557417328,3.276206250006584,2.526436871930901,2.2548701362676415
8.660230043651712,1.36439041895474,4.296597620799565,0.6219566842861064
3.852298046406499,4.6260062106096775,2.333271260660968,3.1999173145195323
2.5254347201748324,9.416960291537876,2.7605308184706794,3.0979617626782376
6.0112113621251515,1.1058858493029793,3.46195367737063,0.5368808057778506
9.425392967447028,6.290971227368035,1.2811504561196747,35.12702945340326
7.264268170074757,5.512568307357919,4.792828247261857,1.7795942305811943
6.1305505308042845,8.860457479339427,3.294423144495213,5.027356783880664
1.8745884439369167,1.7560154306856308,3.031280058763209,0.35500927039155045
6.535065040292528,7.133734268979853,4.357575884479648,2.5666845814641124
9.91048465093837,7.120987285899496,4.46305091958731,3.4262071366867146
2.260756137128716,7.021720151760549,3.089041618116064,1.6960636804674434
5.664966871273631,9.481010454415333,4.709049303174549,2.416663941204202
8.8963576473516,8.407787761061924,1.2589510643059225,47.93382986167304
7.66691755978784,1.3777545361915542,1.4529031690048702,5.014927181950564
7.273141668957412,5.239745656340618,3.3871529200577606,3.1973357508398395
7.322356755883983,4.581577505812001,2.4162634471743347,5.757125846608468
4.2354203609777965,3.7913249898172188,2.8569006647567954,1.9806243675737607
3.64232659838044,5.0620305263868755,2.312316871588666,3.297157203853507
8.284250399306622,4.457747664333797,2.6189012457797425,5.593662295901975
8.291020552112627,4.891005098907987,4.290585388585198,2.2165000509737256
8.803650867220934,9.813356790477782,3.3739047994172187,7.691529120735128
9.219164973008242,1.7976967727462267,4.989378197133993,0.6502369656649026
5.60208158974844,9.300077828548568,4.147516791283852,3.0705578525222945
5.513646652184796,5.32213042123924,2.0946650164073066,6.833716695300243
8.184656610700976,6.61368020949587,2.057380470906785,12.853201865454638
6.849675376999887,8.471646699559244,2.3435930804680285,10.563114887302268
7.31770189531933,4.2441672623433,4.373037922590971,1.595030218127645
8.16213402492491,4.873797172791702,1.1091506026022624,32.196459212661566
9.010048076358096,4.685666322508426,1.9207251154850309,11.326550751947966
4.041956411663822,4.372579202821838,4.619673681377067,0.837619538191119
4.380246573759496,9.329763894822054,3.559585744333008,3.1704792010608123
1.845837458567821,8.460369020737108,1.9073883820042257,4.340917207218278
6.204521268965566,1.980999908766785,1.8765798729303214,3.4317011224272673
1.3234804641706788,1.9731101722938642,4.450472407037722,0.1311510827690146
5.190382163192141,4.850825633676921,4.575030033108186,1.217713999468519
5.883801712368189,1.8879163905952816,2.024524363848461,2.6720109749322085
3.5788712691545594,6.571837857440077,2.682041432306129,3.312195763588081
6.317499345121097,2.293224465355605,4.338382954513269,0.778238802389117
1.2745022494514449,5.70135937570121,4.084029754439541,0.43329270851101165
1.3361336987429298,1.0649795230334598,4.255664426264338,0.08039556535578196
8.403405045936925,3.8493671357138206,3.073592763151875,3.4294705880846443
4.241715772701366,7.094716513053899,4.6461961932206925,1.4247929745745163
2.143544613866963,5.356350462050636,2.303806175817741,2.240859342461761
5.700189340493239,9.804425373990894,1.6266885373900721,21.01849551107693
7.9299419778874976,8.866934164595897,3.834929330259459,4.842782320371823
2.9423892474715885,4.2316370113883615,3.1574176640275855,1.2330225182665648
6.606014282371002,1.4093788732504713,4.4183430752379245,0.46707167918118253
1.768127184943912,8.610636701035169,1.3246369964988598,8.642789552060403
1.4651354905174694,9.201108792832043,4.374769613752267,0.6851851225208021
5.782191684113332,8.385646540771331,2.173178612835289,10.07434706945706
5.865716094490959,2.1515494682778837,3.619422668672732,0.97476683326751
6.736869113483859,9.98123620971059,1.1605151563130232,49.41470836039836
7.534822003503954,3.3272579939749645,3.438325185214403,2.1507681012079405
9.782668715162812,7.51784421527533,3.869086756749344,4.942271915552329
5.646703134710758,9.172313887021494,2.475000858022481,8.76822285639048
3.9066082564712135,3.121184028976385,1.861642821048561,3.555143547256595
8.156675752918332,9.174326992093594,3.15052270641418,7.707151619899871
3.437490261358668,3.7853342127538028,4.3327632177425865,0.6987029336205453
4.950742786350725,9.787719001456505,2.2941894331866033,9.263810183262935
1.7061074320803935,3.5313401834242715,2.0098771900851182,1.5261864604878623
1.2281566907391177,9.580922422820517,2.1157412345507507,2.663830545099011
9.663835732101326,1.4819018580340741,4.796528611666657,0.6250800958933336
8.523821084609853,7.383448105028317,2.4371076630582387,10.639635545747275
7.263767854843282,5.789000204533034,1.0144169595531487,41.30308922132407
4.680576499728429,5.300893694104576,4.126724831838478,1.4373629255050022
2.559648880637612,3.01144882830256,3.7970991813415607,0.5269960208607469
2.4079333840397745,7.350362107988428,1.5142730584118755,7.938757493426179
3.252186083481358,2.717285423016764,4.93961699653965,0.37568474595275747
5.943039982355084,5.975576163862915,3.4322491412204448,2.9586035398743458
7.431363304300561,3.2792082673622573,3.003117963762406,2.6658927533896852
6.941776390459581,9.600592418032205,2.528877070491564,10.659218347797378
3.5194050725134858,1.2576807445208753,4.594691022254551,0.21190274869131684
9.593787525968747,2.7975545210011292,1.975853925674253,6.96778880605359
7.641072250261916,3.1807954574870294,2.1430756008796075,5.386837108958941
5.989186472602606,4.726610431910348,1.4896432267462676,12.695712783976003
6.5054867161091705,3.0945721768304817,4.036476382337041,1.243747572026636
4.776400561850109,5.422141812419067,3.3821971216234132,2.2754054240516752
3.229578905510417,8.85218970932685,3.436264677017993,2.379588576786012
4.2037541078613545,7.4085707926825375,1.8738817240778545,8.925152519814235
7.820614994179322,6.219657824815999,3.6046735565083354,3.8361469084868216
1.1295413976678028,1.8010286018441168,4.061833788987456,0.12248036756261746
2.0446537645622462,7.245928975503481,2.431554122902757,2.513443630025793
1.4140237781957747,2.4977285587984586,4.2053885758468486,0.2005309635795685
1.3665592208707311,8.077306473655282,2.3951623541280838,1.913134370198179
8.699145256099065,3.2505108265913787,4.032553846037151,1.7624138452595406
7.332920734420213,4.753438554888108,1.134920429830876,26.693562167442117
5.267564461785927,4.154231820861352,3.2046584058946106,2.1875638730348483
1.8805074458590134,8.72932523207371,4.8781062425595465,0.6984874319019089
5.4245428760514915,2.1389001284206732,4.924978402729563,0.46938708507514576
5.261245937025091,6.090803941463097,2.1270103133669624,7.323654557895267
2.5588168291901368,2.27855448498756,2.765596364321422,0.7648542546194776
4.904664843141758,7.34316252518968,1.2519116319465322,22.647477920699465
4.586542609576361,9.14570315015033,4.493365230418399,2.1234825441440495
6.542650882469948,4.911468884805281,3.2742886125608566,3.0269606518868204
6.715842857808794,5.392830342384783,2.540402715762068,5.413046494351391
1.4077360879484007,9.346805528344861,1.4510822339566123,6.183158838210249
4.371513531638241,5.688922497844214,4.787069141987557,1.0912893367823557
6.632739241428127,5.388385942446049,3.120876191283975,3.5109418663927765
5.528226327220789,6.204961924338737,2.1317117163316155,7.561470686721564
8.7084085706949,7.2030676272665675,2.400860520526038,10.91672717048042
6.928242684570505,1.9619503757832826,2.0827887236885907,3.059266994847786
2.466409843732867,8.389994749673644,3.4072392354279226,1.7921160527646538
1.6351187266038685,4.919545247079333,4.719854303122039,0.36114523718516645
6.78177350385684,1.6511365890773697,4.426775213306257,0.5578001570674957
1.2386017948745964,8.07564402278392,2.84152350170391,1.2615980518376357
6.2719802314611695,4.392549745176449,4.305997449204032,1.510744550644097
9.462072172824618,1.9033074558554854,2.6924219251053194,2.469932154780731
6.179267600882911,6.704011355889255,2.009228563034552,10.22079712373616
4.493529335858697,8.921182180902775,4.9336604610657115,1.6708380120174293
6.789593965981179,8.989781584725877,2.2155502718832873,12.384636981874301
5.12427601442365,9.618971273280758,2.2948969239476336,8.997682974404352
5.910551103843415,8.809349137900192,4.958771471146089,2.138122710179594
9.473183278988726,1.019268274109277,1.5357099726626195,4.0275790968959875
4.474923740206968,4.422170497720512,4.04213595203878,1.2017105818449356
9.650715074415228,8.366883219149528,4.743251033930906,3.6936248802590845
9.148155777604574,4.296277053986268,3.0471799771016745,4.221476103522317
2.762120213103668,6.4139365574173555,1.0100870468112801,17.364596713777324
1.624251707876489,6.456852526370788,2.500235776452425,1.6947934313903776
1.9070020123968399,4.285227736349407,1.4462759695393084,3.9462987571585786
1.1639964308639477,9.140265345531589,2.664750643734783,1.4707503116885672
1.8499866468033557,5.529055108475059,4.160107046569139,0.5903185603103451
7.147060960747211,5.183057853437507,2.754846195535202,4.884641920820406
1.6406978361420608,9.977623710957063,2.72770048538369,2.2121713119388464
3.8707806726438516,5.44150327665355,3.2271579076753865,2.0341451442552554
8.60387779872509,2.6055842673572296,3.326762338990721,2.1304327974973747
1.209447421622433,5.617624805770943,4.425185235195885,0.3387984489658518
8.330216343300421,8.326150619679371,2.233421756915806,14.177173877582735
3.5366929729605996,7.991742942084533,4.286685057472064,1.574543391967344
2.0634834485949063,8.09723588597624,3.263734994768189,1.5840442775836214
7.270634488277356,7.372214055981206,2.202118198868588,10.909463004534889
6.660485621018956,3.287960461600194,2.1805041760243085,4.759291163290829
8.897248121743477,8.758756772562084,2.444550068422898,12.468982689899015
7.615639394234972,9.040991188386386,3.490772970479902,5.573185595087397
8.231328373463636,2.7473742695669414,1.9232469254397966,6.257161291645501
3.538311153141758,2.174100728962545,4.68133424668907,0.34842529440839737
2.5969558940175053,9.780444717302009,3.2996503367116015,2.407339133139735
7.755532764767725,8.81491567285331,4.680063107984028,3.026860429515252
8.261512653405376,9.03912532488952,1.1856174343166188,51.94313857046625
9.91454627800606,8.977387461619557,2.3704454818458935,15.67185466454673
4.713559092202838,5.875181416303556,1.0912306427504923,23.45025484697758
4.348162772135049,6.817615629992197,2.0890072603918792,6.762786396248192
7.987716646677971,5.908265669202775,4.448025889074353,2.361932450928004
4.06723186227716,1.4608571427129617,1.1464388633688034,4.649115074197882
9.376815930432082,7.709527768174954,2.7445883996629794,9.887336411266478
8.725714766587107,5.547988300022922,1.4702682818929111,22.20900581531644
4.860946246375165,6.829381673112068,2.667362637041471,4.5063753805478415
7.757839610123476,5.523758244779818,4.355406337057509,2.1615341929203544
7.7908858667621415,5.426301900902104,3.4922841336100765,3.4829331836284956
1.9281148195233935,2.5461019852999014,3.947025381325693,0.31924886232221056
9.1229761601161,3.5084234362703404,2.396416461798324,5.580470315465217
5.547271352030714,2.4296742274956022,4.7775907800405655,0.5896485358323629
8.438117194969674,2.760996660628082,3.8370483751180005,1.5569400254679737
3.880446409275506,9.756796423782744,2.6871952771381236,5.311811080424346
9.059709056465804,2.378021011949786,2.7058592009082196,3.0412827666886595
4.502815108607468,3.4234338187468687,4.674736711773191,0.674118522181966
1.0975388633226852,6.315306919647265,3.305618773741567,0.6333374183506534
9.148437787773373,6.491607186129777,3.825516839612167,3.9793096828582453
1.821580091075202,2.3857671676944614,2.668140898052683,0.592264779843739
3.873822738313734,8.14345683206691,1.8947710590588565,8.588307908685291
9.550557703457244,8.066825811215425,3.8942371679776744,5.118844724067929
9.555464322438006,3.13585933783502,3.4312950885655513,2.56563883550612
6.160940993109575,3.597996724079144,3.0053715216991175,2.525885648692502
6.686534909528193,9.441890789135472,3.4960837599778554,5.166217663675178
5.036009697804878,8.431043013815302,1.8331423442569346,12.190704065614938
3.638896945282581,7.2801732975627145,4.175754826127825,1.5120558516881115
