m1,m2,r,target
3.3214746494364005,6.760439172370507,2.988392974709477,2.5143772474841737
6.939856414307611,5.453149194476861,1.937276432192105,10.083578291280986
8.354999801810942,8.642190231896596,1.7749151447863571,22.920024390822668
5.996807304395161,8.87231785894041,1.891675446743362,14.868389599725349
5.766855205204059,2.5350434020586663,3.8343732304880116,0.9943417584983026
3.1766706181040654,2.226102863911531,1.161782912492003,5.239229772351327
1.837924910253093,6.673608334323996,1.2054442921308595,8.441005613744094
9.074941821579941,3.7110317325605147,3.4325717695326,2.8582437641790017
9.103762514469974,1.1671364688858898,3.568228586949626,0.8345209098583399
6.697913115459412,8.997784024266597,3.66105169728984,4.496383557666979
4.051268119438307,3.042106905194274,2.487522018354365,1.9917351651016522
4.142886171513948,9.363525865172281,4.223779554856613,2.1744024468862557
7.533601109832154,7.456910057904283,3.1344983509064703,5.717753584932622
9.073992339573193,7.863881409203358,1.4218625200376778,35.295566019517004
8.983777818386056,2.8131534621384438,4.18839722826938,1.4406440832470546
8.018879912718614,3.1077498305513163,4.812271145081834,1.0761172229903184
6.77828481538859,5.691409784416592,1.2401452520094347,25.083871067639798
1.7572596849554394,2.5488986738487593,2.5654053548023197,0.6805758325098719
2.454658426851524,3.7488852341472905,2.9500641793389906,1.057378034149512
9.086987696743714,3.89316230153024,1.5858830403132678,14.066308560957546
6.457861536936309,2.436669399274877,4.470835791131508,0.7872413552920334
1.0827734645496667,2.8466455005564466,2.136598579560176,0.6751886297966818
1.913243885794289,8.096966578074309,4.13203415975264,0.9073291720716942
6.971515921972502,2.5047626909254155,3.683977928113264,1.286648062130529
1.0455542546159682,1.2561165265953025,3.3921832898680937,0.11413474748658911
2.4472724627574878,6.664194483660446,1.7685713947862176,5.214165280405278
5.938604104299275,9.783848074532049,1.8828140822036228,16.390009247524663
7.227056779234239,3.9809243316080924,1.1893936189862773,20.337341489591623
6.867651335523405,2.0679013287662706,1.9628497191290655,3.6860731562683844
3.018423785145038,6.133485928307777,2.3817744378420564,3.2635203702763347
7.409612992127823,9.157187899860816,4.332581215449702,3.6146331400156266
3.135241787471201,8.056556018456309,2.465570666859221,4.155139041473876
3.9285972834334095,6.602642815714444,4.018487131062425,1.6063129183556435
7.718422646062217,3.8355084694683943,2.7577691251819503,3.8925633733277136
6.846696091424932,5.87692155948598,4.139473247975554,2.3482308247571284
8.6430106944476,1.8212035717382982,4.905086401748159,0.654229646322578
6.91851603070309,7.1105088185260295,1.9593662322303205,12.813931341831115
6.114777430019244,7.525864170078858,4.449366447855505,2.32455956216784
1.8430729104528323,9.685284606189269,3.4872963452230987,1.467834846896448
4.309442227534902,3.3435762287056447,4.269177046354619,0.7905766086047186
3.386821309135529,1.1661077713872037,3.606343609071221,0.3036664177026295
3.195906790411752,5.9104761798443555,2.6957980290966006,2.5992130149326362
9.75709499277201,7.36111453957133,1.9122997577671614,19.640483217939394
4.537879522000844,8.113667282946892,1.28014090132466,22.46749266046075
9.02841899659402,2.7436503972232953,3.142073457842868,2.509041295961939
6.680247633975366,3.355775821333213,4.961304378107462,0.9107386308843843
8.153301731874835,5.613318327405667,3.952167220056825,2.9301008113781597
5.523733837946729,3.9754072897300166,2.3093821655960665,4.117397138695996
6.192134961637232,8.744603379287005,4.3088192003469405,2.916513474630746
5.432659244369775,5.263841383648482,4.075936000705626,1.7213157680382427
2.7571868901824006,8.196207796918028,2.126543173413827,4.997246319489292
7.502069037353548,6.225577844341184,1.0572299591769387,41.7851342127989
3.526951261967702,7.9578112745540075,1.4726505541357984,12.941770179103665
1.2188436978830846,3.9940568787729145,4.50922476124823,0.23941893527833613
6.80925066316451,8.4827495973728,4.346252141219487,3.0577792816661353
2.5939961146634403,3.4711508399591944,2.1808360035134498,1.89320128716817
9.464127259176228,5.914889272029617,2.1407817051376816,12.214689201977937
9.585357193023286,2.926064018564868,4.171459948409884,1.611817878438398
9.233779511984036,5.27973869463574,4.750949879581688,2.1598870040552183
4.331428302298999,3.863576885578328,4.1165490271904,0.9875386567117683
1.1391095487598069,3.4003308757349284,3.422314708123046,0.33070958618209084
9.354867063289529,9.702865162252337,1.9706854013272181,23.372384256529447
4.8536573348558285,2.4406669493805757,3.1029916563810427,1.2303152768021683
9.699893371393026,8.085932537116557,1.9340474343730585,20.968281145304818
9.672579793803276,9.857484635348934,4.2320456803870945,5.3236284381801795
8.677085099206241,1.1791133536607004,2.547844318070949,1.5760995294953757
3.6500400286262713,7.291246726378855,4.334788867976105,1.416326962559676
4.465879557417328,3.276206250006584,2.526436871930901,2.2922466076543238
8.660230043651712,1.36439041895474,4.296597620799565,0.6400571040613194
3.852298046406499,4.6260062106096775,2.333271260660968,3.2733739986462456
2.5254347201748324,9.416960291537876,2.7605308184706794,3.1207694519021025
6.0112113621251515,1.1058858493029793,3.46195367737063,0.5546637640655027
9.425392967447028,6.290971227368035,1.2811504561196747,36.12575180328316
7.264268170074757,5.512568307357919,4.792828247261857,1.7432598185778359
6.1305505308042845,8.860457479339427,3.294423144495213,5.004916790523948
1.8745884439369167,1.7560154306856308,3.031280058763209,0.3582466502785854
6.535065040292528,7.133734268979853,4.357575884479648,2.4551437449832476
9.91048465093837,7.120987285899496,4.46305091958731,3.5430021837417547
2.260756137128716,7.021720151760549,3.089041618116064,1.6636030819414687
5.664966871273631,9.481010454415333,4.709049303174549,2.422063499815551
8.8963576473516,8.407787761061924,1.2589510643059225,47.19285761421725
7.66691755978784,1.3777545361915542,1.4529031690048702,5.00402304371214
7.273141668957412,5.239745656340618,3.3871529200577606,3.3217171203758227
7.322356755883983,4.581577505812001,2.4162634471743347,5.746155233303733
4.2354203609777965,3.7913249898172188,2.8569006647567954,1.9674207763727316
3.64232659838044,5.0620305263868755,2.312316871588666,3.4483310219444654
8.284250399306622,4.457747664333797,2.6189012457797425,5.384314930811261
8.291020552112627,4.891005098907987,4.290585388585198,2.2027895542209652
8.803650867220934,9.813356790477782,3.3739047994172187,7.589527728988996
9.219164973008242,1.7976967727462267,4.989378197133993,0.6657561324378419
5.60208158974844,9.300077828548568,4.147516791283852,3.028724054486844
5.513646652184796,5.32213042123924,2.0946650164073066,6.687984907652683
8.184656610700976,6.61368020949587,2.057380470906785,12.788347493161597
6.849675376999887,8.471646699559244,2.3435930804680285,10.565095115445304
7.31770189531933,4.2441672623433,4.373037922590971,1.6240549423408117
8.16213402492491,4.873797172791702,1.1091506026022624,32.33628578630994
9.010048076358096,4.685666322508426,1.9207251154850309,11.4437414191511
4.041956411663822,4.372579202821838,4.619673681377067,0.8281456245042733
4.380246573759496,9.329763894822054,3.559585744333008,3.2253013199218312
1.845837458567821,8.460369020737108,1.9073883820042257,4.29244259109677
6.204521268965566,1.980999908766785,1.8765798729303214,3.4902667913882577
1.3234804641706788,1.9731101722938642,4.450472407037722,0.1318428690378117
5.190382163192141,4.850825633676921,4.575030033108186,1.20289328608656
5.883801712368189,1.8879163905952816,2.024524363848461,2.710158995160907
3.5788712691545594,6.571837857440077,2.682041432306129,3.269655163779825
6.317499345121097,2.293224465355605,4.338382954513269,0.7697257258015646
1.2745022494514449,5.70135937570121,4.084029754439541,0.43565352080744796
1.3361336987429298,1.0649795230334598,4.255664426264338,0.07856994061306631
8.403405045936925,3.8493671357138206,3.073592763151875,3.4241436928050457
4.241715772701366,7.094716513053899,4.6461961932206925,1.3940601783496716
2.143544613866963,5.356350462050636,2.303806175817741,2.1632645602220006
5.700189340493239,9.804425373990894,1.6266885373900721,21.120423104554792
7.9299419778874976,8.866934164595897,3.834929330259459,4.781110302002597
2.9423892474715885,4.2316370113883615,3.1574176640275855,1.2489483058707556
6.606014282371002,1.4093788732504713,4.4183430752379245,0.4769231410267901
1.768127184943912,8.610636701035169,1.3246369964988598,8.676708481400734
1.4651354905174694,9.201108792832043,4.374769613752267,0.704380915161795
5.782191684113332,8.385646540771331,2.173178612835289,10.266873070732464
5.865716094490959,2.1515494682778837,3.619422668672732,0.9633714476792572
6.736869113483859,9.98123620971059,1.1605151563130232,49.92761375336083
7.534822003503954,3.3272579939749645,3.438325185214403,2.1206333044788996
9.782668715162812,7.51784421527533,3.869086756749344,4.912852581301097
5.646703134710758,9.172313887021494,2.475000858022481,8.45518582470008
3.9066082564712135,3.121184028976385,1.861642821048561,3.518248569161872
8.156675752918332,9.174326992093594,3.15052270641418,7.539146553413914
3.437490261358668,3.7853342127538028,4.3327632177425865,0.6931317531978072
4.950742786350725,9.787719001456505,2.2941894331866033,9.206473463177312
1.7061074320803935,3.5313401834242715,2.0098771900851182,1.4914437833885203
1.2281566907391177,9.580922422820517,2.1157412345507507,2.6286695938398674
9.663835732101326,1.4819018580340741,4.796528611666657,0.6224649511617255
8.523821084609853,7.383448105028317,2.4371076630582387,10.596052990986577
7.263767854843282,5.789000204533034,1.0144169595531487,40.863213634253206
4.680576499728429,5.300893694104576,4.126724831838478,1.4569257529114807
2.559648880637612,3.01144882830256,3.7970991813415607,0.5346283697590796
2.4079333840397745,7.350362107988428,1.5142730584118755,7.718711548787827
3.252186083481358,2.717285423016764,4.93961699653965,0.36217969067154515
5.943039982355084,5.975576163862915,3.4322491412204448,3.014607867211099
7.431363304300561,3.2792082673622573,3.003117963762406,2.702045825660968
6.941776390459581,9.600592418032205,2.528877070491564,10.421091647567577
3.5194050725134858,1.2576807445208753,4.594691022254551,0.2096655336102382
9.593787525968747,2.7975545210011292,1.975853925674253,6.874782878908139
7.641072250261916,3.1807954574870294,2.1430756008796075,5.291941870295068
5.989186472602606,4.726610431910348,1.4896432267462676,12.757133832077091
6.5054867161091705,3.0945721768304817,4.036476382337041,1.2355933988042003
4.776400561850109,5.422141812419067,3.3821971216234132,2.2639862329071208
3.229578905510417,8.85218970932685,3.436264677017993,2.4211594782852637
4.2037541078613545,7.4085707926825375,1.8738817240778545,8.869260049521651
7.820614994179322,6.219657824815999,3.6046735565083354,3.7434800036597795
1.1295413976678028,1.8010286018441168,4.061833788987456,0.12330436932836193
2.0446537645622462,7.245928975503481,2.431554122902757,2.505797477253762
1.4140237781957747,2.4977285587984586,4.2053885758468486,0.1997053460674251
1.3665592208707311,8.077306473655282,2.3951623541280838,1.9240887674780125
8.699145256099065,3.2505108265913787,4.032553846037151,1.7388729403492282
7.332920734420213,4.753438554888108,1.134920429830876,27.061635937981233
5.267564461785927,4.154231820861352,3.2046584058946106,2.1307725823697443
1.8805074458590134,8.72932523207371,4.8781062425595465,0.6898477025416921
5.4245428760514915,2.1389001284206732,4.924978402729563,0.4783491340539622
5.261245937025091,6.090803941463097,2.1270103133669624,7.083110745012215
2.5588168291901368,2.27855448498756,2.765596364321422,0.7622914086255353
4.904664843141758,7.34316252518968,1.2519116319465322,22.97974085262162
4.586542609576361,9.14570315015033,4.493365230418399,2.0775863950693694
6.542650882469948,4.911468884805281,3.2742886125608566,2.9973070036914553
6.715842857808794,5.392830342384783,2.540402715762068,5.611928725649064
1.4077360879484007,9.346805528344861,1.4510822339566123,6.2488543332346245
4.371513531638241,5.688922497844214,4.787069141987557,1.0852316316093407
6.632739241428127,5.388385942446049,3.120876191283975,3.6694294162590735
5.528226327220789,6.204961924338737,2.1317117163316155,7.548627439105517
8.7084085706949,7.2030676272665675,2.400860520526038,10.882343454629908
6.928242684570505,1.9619503757832826,2.0827887236885907,3.1334348899724986
2.466409843732867,8.389994749673644,3.4072392354279226,1.7824677372046973
1.6351187266038685,4.919545247079333,4.719854303122039,0.3610913346325436
6.78177350385684,1.6511365890773697,4.426775213306257,0.5714146143083374
1.2386017948745964,8.07564402278392,2.84152350170391,1.2388147484860446
6.2719802314611695,4.392549745176449,4.305997449204032,1.4858461145340303
9.462072172824618,1.9033074558554854,2.6924219251053194,2.4843281950611753
6.179267600882911,6.704011355889255,2.009228563034552,10.261552175959284
4.493529335858697,8.921182180902775,4.9336604610657115,1.646916096632835
6.789593965981179,8.989781584725877,2.2155502718832873,12.434540059704903
5.12427601442365,9.618971273280758,2.2948969239476336,9.359114804933464
5.910551103843415,8.809349137900192,4.958771471146089,2.117500937840332
9.473183278988726,1.019268274109277,1.5357099726626195,4.094171560542258
4.474923740206968,4.422170497720512,4.04213595203878,1.211153779621275
9.650715074415228,8.366883219149528,4.743251033930906,3.588979527807661
9.148155777604574,4.296277053986268,3.0471799771016745,4.232818234077484
2.762120213103668,6.4139365574173555,1.0100870468112801,17.36399420544811
1.624251707876489,6.456852526370788,2.500235776452425,1.6776921357920607
1.9070020123968399,4.285227736349407,1.4462759695393084,3.906813844201142
1.1639964308639477,9.140265345531589,2.664750643734783,1.4982948981944444
1.8499866468033557,5.529055108475059,4.160107046569139,0.5910313265428421
7.147060960747211,5.183057853437507,2.754846195535202,4.881112629607387
1.6406978361420608,9.977623710957063,2.72770048538369,2.2002010347499947
3.8707806726438516,5.44150327665355,3.2271579076753865,2.0224464266370186
8.60387779872509,2.6055842673572296,3.326762338990721,2.0256098677905787
1.209447421622433,5.617624805770943,4.425185235195885,0.3469579263187435
8.330216343300421,8.326150619679371,2.233421756915806,13.904617888099125
3.5366929729605996,7.991742942084533,4.286685057472064,1.5381394517044564
2.0634834485949063,8.09723588597624,3.263734994768189,1.568584808476479
7.270634488277356,7.372214055981206,2.202118198868588,11.053224647560876
6.660485621018956,3.287960461600194,2.1805041760243085,4.605943814932295
8.897248121743477,8.758756772562084,2.444550068422898,13.040681706816468
7.615639394234972,9.040991188386386,3.490772970479902,5.650400200749903
8.231328373463636,2.7473742695669414,1.9232469254397966,6.113890557212412
3.538311153141758,2.174100728962545,4.68133424668907,0.35102365294904136
2.5969558940175053,9.780444717302009,3.2996503367116015,2.3328527984534984
7.755532764767725,8.81491567285331,4.680063107984028,3.121234368052761
8.261512653405376,9.03912532488952,1.1856174343166188,53.12474107373829
9.91454627800606,8.977387461619557,2.3704454818458935,15.840280620615568
4.713559092202838,5.875181416303556,1.0912306427504923,23.25611315043162
4.348162772135049,6.817615629992197,2.0890072603918792,6.792949831108726
7.987716646677971,5.908265669202775,4.448025889074353,2.385327709444565
4.06723186227716,1.4608571427129617,1.1464388633688034,4.5206915901820475
9.376815930432082,7.709527768174954,2.7445883996629794,9.596850313534855
8.725714766587107,5.547988300022922,1.4702682818929111,22.39460322405842
4.860946246375165,6.829381673112068,2.667362637041471,4.665928466204223
7.757839610123476,5.523758244779818,4.355406337057509,2.2590097322672236
7.7908858667621415,5.426301900902104,3.4922841336100765,3.466343946810486
1.9281148195233935,2.5461019852999014,3.947025381325693,0.3151148353641769
9.1229761601161,3.5084234362703404,2.396416461798324,5.573448017802043
5.547271352030714,2.4296742274956022,4.7775907800405655,0.5904859406385324
8.438117194969674,2.760996660628082,3.8370483751180005,1.5824022259553305
3.880446409275506,9.756796423782744,2.6871952771381236,5.243128219609473
9.059709056465804,2.378021011949786,2.7058592009082196,2.9425208570988906
4.502815108607468,3.4234338187468687,4.674736711773191,0.705393964870959
1.0975388633226852,6.315306919647265,3.305618773741567,0.6343206304092391
9.148437787773373,6.491607186129777,3.825516839612167,4.058064404798451
1.821580091075202,2.3857671676944614,2.668140898052683,0.6104622441550779
3.873822738313734,8.14345683206691,1.8947710590588565,8.786887321742705
9.550557703457244,8.066825811215425,3.8942371679776744,5.080267927434908
9.555464322438006,3.13585933783502,3.4312950885655513,2.545026048674163
6.160940993109575,3.597996724079144,3.0053715216991175,2.4542086321155447
6.686534909528193,9.441890789135472,3.4960837599778554,5.165310475325978
5.036009697804878,8.431043013815302,1.8331423442569346,12.635006914632095
3.638896945282581,7.2801732975627145,4.175754826127825,1.5192928372839316
