m1,m2,r,target
9.367278871083158,7.3398125932973795,2.9972605923249795,8.498004248226568
8.273083416079754,5.429049913772754,3.807493417817245,3.4570269678897705
6.700633808593811,1.8481875976407305,3.2677198087187382,0.7914083456922674
8.84314531168946,2.545245938156421,3.351768953553058,2.0008250194269133
8.23304869209203,1.9228108430137962,2.323904277749885,2.8159379741652906
2.6791305299743224,6.5133352744828885,2.848338418499587,1.4917648582174738
9.0330309864098,1.8478932725124442,1.3124857231589768,9.720919045704328
5.854080177240856,7.788540997316945,2.42939476665837,7.338429665825668
8.266961396476564,1.1845982738835206,3.783314061448608,0.754178324404968
9.06482169931144,3.244382091963029,4.812864122024745,1.290281198483329
3.8620312747467747,9.016000083027164,4.852256451052082,1.3164322561777355
1.9904673207490908,7.4667818631002145,3.2228914764995666,1.6957873265704517
3.051416462877475,1.6567149963311896,3.4264890072383283,0.23929446470087756
4.843970097636307,8.390134940366618,1.74288474200387,13.207325524943387
8.362132893302437,5.437316093861843,3.781232432374123,2.0586092744768054
8.74657524930709,8.621047244519463,1.282635170697545,37.47245295551897
1.0625691747807164,6.406657970053541,2.138742743197778,1.6444447543472516
5.596725723198092,7.136497288295729,3.673453389141769,2.2055651437247628
4.7566990283390105,9.941514043561373,2.241240526173957,6.733533798085954
2.9989702942365724,3.0910199133161633,1.1993874964578173,9.51383757436284
2.0787883060031453,6.615510172852495,4.327481637403855,0.5347112662853781
4.038536542632651,5.142892510516585,2.241320028538252,5.499324903011395
9.486187335212673,1.355067576304223,1.2524208994347137,7.912816776762393
3.908826388186797,1.1302357735257853,1.2991526580114607,2.3427970954053556
5.669115595690295,2.073057200360728,2.0070351951550145,3.2482629149454865
7.3271706300566,6.841825664846933,1.712063788886105,21.674760535945442
4.272666421413646,6.10446779122053,4.097200471120603,1.1975851882379733
9.746038744488645,5.980866050473547,2.2867361866681377,10.009497049339982
9.662025654479,1.2867108627543407,4.21878314015933,0.8168233872531521
3.2660406624282774,5.223726967240063,1.6953839912926112,6.2775022304389525
5.475236553031469,9.321605360582756,2.971516718176335,7.053969778435002
3.707904788350927,4.57832682379582,3.752148534212515,1.330024525635979
3.5635644493972087,6.6243022280961075,3.6079634154634195,2.469245883078394
1.3319825261907952,8.018368080608292,3.404517639721075,0.9543655302751528
6.486079005819072,8.055327512276989,4.69928640772468,2.470886315756528
5.524111209059753,5.673520741557442,1.9141005908269775,9.104742624624771
1.463308761249904,8.721567508621026,2.9748768178484215,1.4009942294918178
3.507818178129503,4.522402840273722,4.5359702002896345,0.9017990353295593
9.174392973699883,8.998238933063185,1.3115750623806282,50.26486801461493
3.1560570160027517,3.162044497559908,1.223553073012301,7.716835065003048
2.304053848821008,3.5219476629151396,1.9332091502331656,2.581446656218324
5.405074842498067,1.47808561779101,3.532084878152074,0.6952568117104637
9.870854086995406,8.160236528880546,2.0395185057992276,21.307395552621447
3.178497443603504,4.75349712609435,1.7609595352351959,3.887794875860183
7.049219926652907,3.062049525202591,2.8352092614331683,2.389673294806747
7.854576537958458,3.086112498549217,3.454392275077646,2.3740267265264374
3.1387378959315972,9.112599471063099,1.9942308280669616,9.23968307681127
7.553947137506736,8.505249404149332,2.2027647468949683,8.102426819978334
4.3100481944732785,5.98177796821465,3.4542372192460555,1.9153637069895377
6.690752475342215,6.54499720374149,4.782953687957811,1.9232640148230813
6.7017673968480524,5.268930134952619,3.698966909752353,2.1269367868402513
5.821972156672826,4.52499888590928,4.13161657433824,1.2894158095628465
1.8126079304896747,9.239291930964983,2.467240379021875,3.012502391759009
8.51772246030314,2.1305143316827184,2.0890174375378643,5.473567919520881
3.8870205847456223,4.7660211074460515,2.81707097281049,1.385788440475322
2.678666593598688,4.1010571718908775,4.228531314846695,0.5934302680039929
1.3669762739928752,5.483356482260335,2.8251985671622233,1.0261077912144763
6.318036488694176,5.118686870906576,4.386901635159444,1.9426690028807037
7.098079256580542,5.6700057848597325,4.955087922780509,1.7437812344414125
1.1492904603507053,2.259270795042947,1.2881066629213453,2.1162220030278602
5.608837524693529,5.618273513619494,1.1816406243348148,22.69909150903412
3.0384619767814414,3.1817693249848977,1.5983588116534473,4.777167038251158
6.806555113685048,2.6589821408937215,2.537478702937385,2.4474831985406906
2.569297861044923,1.583507969075721,1.5241688365817296,1.7716417640321502
7.218439642922194,7.863873028805268,4.482657910475024,2.1397675750818848
4.480618116704837,4.84697728770904,1.0925850041082552,21.47059489358289
9.43056989863061,6.639793149805826,2.26317086534329,11.930762608657126
2.2376884973139393,7.54834008974269,1.7387785179768214,5.986607112609592
4.069597159452327,7.113849987821982,4.726157320630129,1.214872124042091
2.021261691165302,5.234506471807141,3.6779240195601117,0.8738905041044478
9.322242564507064,4.491086760565569,4.648121025805498,2.0918682248521328
8.896054180428829,4.383639186765974,4.889314841241573,1.3067921727437422
3.3214746494364005,6.760439172370507,2.988392974709477,2.0432999037499964
6.939856414307611,5.453149194476861,1.937276432192105,10.027576657991688
8.354999801810942,8.642190231896596,1.7749151447863571,25.943514629085072
5.996807304395161,8.87231785894041,1.891675446743362,20.408040973183855
5.766855205204059,2.5350434020586663,3.8343732304880116,1.0545970507434843
3.1766706181040654,2.226102863911531,1.161782912492003,6.294967476450696
1.837924910253093,6.673608334323996,1.2054442921308595,5.7181888548487425
9.074941821579941,3.7110317325605147,3.4325717695326,4.008947465021468
9.103762514469974,1.1671364688858898,3.568228586949626,0.9356124714583769
6.697913115459412,8.997784024266597,3.66105169728984,4.45177537599489
4.051268119438307,3.042106905194274,2.487522018354365,1.926128983246612
4.142886171513948,9.363525865172281,4.223779554856613,1.692902856954941
7.533601109832154,7.456910057904283,3.1344983509064703,4.778570480835255
9.073992339573193,7.863881409203358,1.4218625200376778,48.78154741551753
8.983777818386056,2.8131534621384438,4.18839722826938,1.1556834047826905
8.018879912718614,3.1077498305513163,4.812271145081834,0.8591143630651572
6.77828481538859,5.691409784416592,1.2401452520094347,21.56098944088476
1.7572596849554394,2.5488986738487593,2.5654053548023197,0.5174852598210872
2.454658426851524,3.7488852341472905,2.9500641793389906,1.0606150013534537
9.086987696743714,3.89316230153024,1.5858830403132678,17.12969881424149
6.457861536936309,2.436669399274877,4.470835791131508,0.6911203940260771
1.0827734645496667,2.8466455005564466,2.136598579560176,0.48973804205303706
1.913243885794289,8.096966578074309,4.13203415975264,0.9602920287711628
6.971515921972502,2.5047626909254155,3.683977928113264,1.2722956734320598
1.0455542546159682,1.2561165265953025,3.3921832898680937,0.1370238901510231
2.4472724627574878,6.664194483660446,1.7685713947862176,4.740189001629688
5.938604104299275,9.783848074532049,1.8828140822036228,15.537214842747174
7.227056779234239,3.9809243316080924,1.1893936189862773,19.729131472235707
6.867651335523405,2.0679013287662706,1.9628497191290655,3.751688288810131
3.018423785145038,6.133485928307777,2.3817744378420564,3.0072937641470663
7.409612992127823,9.157187899860816,4.332581215449702,3.213666145244124
3.135241787471201,8.056556018456309,2.465570666859221,2.617423729488959
3.9285972834334095,6.602642815714444,4.018487131062425,1.4246751627791059
7.718422646062217,3.8355084694683943,2.7577691251819503,4.4493737527450685
6.846696091424932,5.87692155948598,4.139473247975554,2.7475453721958587
8.6430106944476,1.8212035717382982,4.905086401748159,0.5925864249621586
6.91851603070309,7.1105088185260295,1.9593662322303205,16.144236213905508
6.114777430019244,7.525864170078858,4.449366447855505,2.3112146972989978
1.8430729104528323,9.685284606189269,3.4872963452230987,1.075087342027362
4.309442227534902,3.3435762287056447,4.269177046354619,0.529309371911896
3.386821309135529,1.1661077713872037,3.606343609071221,0.37765522154258535
3.195906790411752,5.9104761798443555,2.6957980290966006,2.405309787469248
9.75709499277201,7.36111453957133,1.9122997577671614,14.871520439758878
4.537879522000844,8.113667282946892,1.28014090132466,12.315438500524401
9.02841899659402,2.7436503972232953,3.142073457842868,2.3104676832293016
6.680247633975366,3.355775821333213,4.961304378107462,0.9844630795187093
8.153301731874835,5.613318327405667,3.952167220056825,2.5212397339259316
5.523733837946729,3.9754072897300166,2.3093821655960665,3.250071416959875
6.192134961637232,8.744603379287005,4.3088192003469405,2.5960611082753173
5.432659244369775,5.263841383648482,4.075936000705626,2.149300973088911
2.7571868901824006,8.196207796918028,2.126543173413827,3.605031867080575
7.502069037353548,6.225577844341184,1.0572299591769387,36.42242147665966
3.526951261967702,7.9578112745540075,1.4726505541357984,16.075639860844046
1.2188436978830846,3.9940568787729145,4.50922476124823,0.26308196748906293
6.80925066316451,8.4827495973728,4.346252141219487,3.1673259452148237
2.5939961146634403,3.4711508399591944,2.1808360035134498,1.6476734755223166
9.464127259176228,5.914889272029617,2.1407817051376816,12.28921056763528
9.585357193023286,2.926064018564868,4.171459948409884,1.4384413768230182
9.233779511984036,5.27973869463574,4.750949879581688,1.7886516168622164
4.331428302298999,3.863576885578328,4.1165490271904,0.7742189550455714
1.1391095487598069,3.4003308757349284,3.422314708123046,0.38257117222280057
9.354867063289529,9.702865162252337,1.9706854013272181,23.090017189808197
4.8536573348558285,2.4406669493805757,3.1029916563810427,1.3077054895551083
9.699893371393026,8.085932537116557,1.9340474343730585,21.604346345722394
9.672579793803276,9.857484635348934,4.2320456803870945,5.79308604031011
8.677085099206241,1.1791133536607004,2.547844318070949,1.4958070964852965
3.6500400286262713,7.291246726378855,4.334788867976105,1.2798900756304037
4.465879557417328,3.276206250006584,2.526436871930901,1.9184818937875037
8.660230043651712,1.36439041895474,4.296597620799565,0.4590529063091893
3.852298046406499,4.6260062106096775,2.333271260660968,2.538807157379113
2.5254347201748324,9.416960291537876,2.7605308184706794,2.892692559663452
6.0112113621251515,1.1058858493029793,3.46195367737063,0.3768341811889816
9.425392967447028,6.290971227368035,1.2811504561196747,26.13852830448414
7.264268170074757,5.512568307357919,4.792828247261857,2.106603938611421
6.1305505308042845,8.860457479339427,3.294423144495213,5.229316724091099
1.8745884439369167,1.7560154306856308,3.031280058763209,0.32587285140823596
6.535065040292528,7.133734268979853,4.357575884479648,3.570552109791895
9.91048465093837,7.120987285899496,4.46305091958731,2.3750517131913558
2.260756137128716,7.021720151760549,3.089041618116064,1.988209067201216
5.664966871273631,9.481010454415333,4.709049303174549,2.3680679137020624
8.8963576473516,8.407787761061924,1.2589510643059225,54.60258008877515
7.66691755978784,1.3777545361915542,1.4529031690048702,5.113064426096383
7.273141668957412,5.239745656340618,3.3871529200577606,2.0779034250159887
7.322356755883983,4.581577505812001,2.4162634471743347,5.855861366351089
4.2354203609777965,3.7913249898172188,2.8569006647567954,2.099456688383022
3.64232659838044,5.0620305263868755,2.312316871588666,1.936592841034878
8.284250399306622,4.457747664333797,2.6189012457797425,7.477788581718404
8.291020552112627,4.891005098907987,4.290585388585198,2.3398945217485694
8.803650867220934,9.813356790477782,3.3739047994172187,8.609541646450312
9.219164973008242,1.7976967727462267,4.989378197133993,0.5105644647084491
5.60208158974844,9.300077828548568,4.147516791283852,3.447062034841351
5.513646652184796,5.32213042123924,2.0946650164073066,8.145302784128285
8.184656610700976,6.61368020949587,2.057380470906785,13.436891216092006
6.849675376999887,8.471646699559244,2.3435930804680285,10.545292834014937
7.31770189531933,4.2441672623433,4.373037922590971,1.3338077002091453
8.16213402492491,4.873797172791702,1.1091506026022624,30.938020049826175
9.010048076358096,4.685666322508426,1.9207251154850309,10.271834747119751
4.041956411663822,4.372579202821838,4.619673681377067,0.9228847613727302
4.380246573759496,9.329763894822054,3.559585744333008,2.677080131311642
1.845837458567821,8.460369020737108,1.9073883820042257,4.777188752311848
6.204521268965566,1.980999908766785,1.8765798729303214,2.9046101017783554
1.3234804641706788,1.9731101722938642,4.450472407037722,0.12492500634984076
5.190382163192141,4.850825633676921,4.575030033108186,1.351100419906152
5.883801712368189,1.8879163905952816,2.024524363848461,2.328678792873923
3.5788712691545594,6.571837857440077,2.682041432306129,3.695061161862388
6.317499345121097,2.293224465355605,4.338382954513269,0.8548564916770883
1.2745022494514449,5.70135937570121,4.084029754439541,0.4120453978430851
1.3361336987429298,1.0649795230334598,4.255664426264338,0.0968261880402228
8.403405045936925,3.8493671357138206,3.073592763151875,3.477412645601031
4.241715772701366,7.094716513053899,4.6461961932206925,1.7013881405981175
2.143544613866963,5.356350462050636,2.303806175817741,2.939212382619603
5.700189340493239,9.804425373990894,1.6266885373900721,20.10114716977618
7.9299419778874976,8.866934164595897,3.834929330259459,5.3978304856948585
2.9423892474715885,4.2316370113883615,3.1574176640275855,1.0896904298288481
6.606014282371002,1.4093788732504713,4.4183430752379245,0.3784085225707142
1.768127184943912,8.610636701035169,1.3246369964988598,8.337519187997433
1.4651354905174694,9.201108792832043,4.374769613752267,0.5124229887518661
5.782191684113332,8.385646540771331,2.173178612835289,8.34161305797842
5.865716094490959,2.1515494682778837,3.619422668672732,1.0773253035617858
6.736869113483859,9.98123620971059,1.1605151563130232,44.79855982373609
7.534822003503954,3.3272579939749645,3.438325185214403,2.421981271769308
9.782668715162812,7.51784421527533,3.869086756749344,5.207045923813412
5.646703134710758,9.172313887021494,2.475000858022481,11.58555614160408
3.9066082564712135,3.121184028976385,1.861642821048561,3.8871983501091005
8.156675752918332,9.174326992093594,3.15052270641418,9.219197218273473
3.437490261358668,3.7853342127538028,4.3327632177425865,0.7488435574251885
4.950742786350725,9.787719001456505,2.2941894331866033,9.779840664033543
1.7061074320803935,3.5313401834242715,2.0098771900851182,1.838870554381941
1.2281566907391177,9.580922422820517,2.1157412345507507,2.9802791064313032
9.663835732101326,1.4819018580340741,4.796528611666657,0.6486163984778057
8.523821084609853,7.383448105028317,2.4371076630582387,11.031878538593563
7.263767854843282,5.789000204533034,1.0144169595531487,45.26196950496188
4.680576499728429,5.300893694104576,4.126724831838478,1.261297478846696
2.559648880637612,3.01144882830256,3.7970991813415607,0.4583048807757528
2.4079333840397745,7.350362107988428,1.5142730584118755,9.919170995171353
3.252186083481358,2.717285423016764,4.93961699653965,0.4972302434836684
5.943039982355084,5.975576163862915,3.4322491412204448,2.4545645938435645
7.431363304300561,3.2792082673622573,3.003117963762406,2.340515102948142
6.941776390459581,9.600592418032205,2.528877070491564,12.802358649865578
3.5194050725134858,1.2576807445208753,4.594691022254551,0.23203768442102446
9.593787525968747,2.7975545210011292,1.975853925674253,7.804842150362648
7.641072250261916,3.1807954574870294,2.1430756008796075,6.240894256933801
5.989186472602606,4.726610431910348,1.4896432267462676,12.14292335106621
6.5054867161091705,3.0945721768304817,4.036476382337041,1.3171351310285586
4.776400561850109,5.422141812419067,3.3821971216234132,2.3781781443526646
3.229578905510417,8.85218970932685,3.436264677017993,2.0054504632927475
4.2037541078613545,7.4085707926825375,1.8738817240778545,9.428184752447478
7.820614994179322,6.219657824815999,3.6046735565083354,4.670149051930201
1.1295413976678028,1.8010286018441168,4.061833788987456,0.1150643516709172
2.0446537645622462,7.245928975503481,2.431554122902757,2.582259004974069
1.4140237781957747,2.4977285587984586,4.2053885758468486,0.20796152118885916
1.3665592208707311,8.077306473655282,2.3951623541280838,1.814544794679676
8.699145256099065,3.2505108265913787,4.032553846037151,1.9742819894523522
7.332920734420213,4.753438554888108,1.134920429830876,23.38089823259006
5.267564461785927,4.154231820861352,3.2046584058946106,2.698685489020785
1.8805074458590134,8.72932523207371,4.8781062425595465,0.776244996143859
5.4245428760514915,2.1389001284206732,4.924978402729563,0.38872864426579795
5.261245937025091,6.090803941463097,2.1270103133669624,9.48854887384274
2.5588168291901368,2.27855448498756,2.765596364321422,0.7879198685649579
4.904664843141758,7.34316252518968,1.2519116319465322,19.657111533400084
4.586542609576361,9.14570315015033,4.493365230418399,2.536547885816171
6.542650882469948,4.911468884805281,3.2742886125608566,3.293843485645107
6.715842857808794,5.392830342384783,2.540402715762068,3.6231064126723402
1.4077360879484007,9.346805528344861,1.4510822339566123,5.591899382990876
4.371513531638241,5.688922497844214,4.787069141987557,1.1458086833394923
6.632739241428127,5.388385942446049,3.120876191283975,2.0845539175961036
5.528226327220789,6.204961924338737,2.1317117163316155,7.677059915265984
8.7084085706949,7.2030676272665675,2.400860520526038,11.226180613135032
6.928242684570505,1.9619503757832826,2.0827887236885907,2.3917559387253724
2.466409843732867,8.389994749673644,3.4072392354279226,1.8789508928042613
1.6351187266038685,4.919545247079333,4.719854303122039,0.3616303601587718
6.78177350385684,1.6511365890773697,4.426775213306257,0.43527004189992113
1.2386017948745964,8.07564402278392,2.84152350170391,1.4666477820019566
6.2719802314611695,4.392549745176449,4.305997449204032,1.7348304756346975
9.462072172824618,1.9033074558554854,2.6924219251053194,2.340367792256733
6.179267600882911,6.704011355889255,2.009228563034552,9.854001653728035
4.493529335858697,8.921182180902775,4.9336604610657115,1.8861352504787787
6.789593965981179,8.989781584725877,2.2155502718832873,11.935509281398891
5.12427601442365,9.618971273280758,2.2948969239476336,5.744796499642341
5.910551103843415,8.809349137900192,4.958771471146089,2.32371866123295
9.473183278988726,1.019268274109277,1.5357099726626195,3.428246924079555
4.474923740206968,4.422170497720512,4.04213595203878,1.1167218018578808
9.650715074415228,8.366883219149528,4.743251033930906,4.635433052321895
9.148155777604574,4.296277053986268,3.0471799771016745,4.11939692852582
2.762120213103668,6.4139365574173555,1.0100870468112801,17.37001928874026
1.624251707876489,6.456852526370788,2.500235776452425,1.8487050917752295
1.9070020123968399,4.285227736349407,1.4462759695393084,4.3016629737755085
1.1639964308639477,9.140265345531589,2.664750643734783,1.222849033135673
1.8499866468033557,5.529055108475059,4.160107046569139,0.583903664217873
7.147060960747211,5.183057853437507,2.754846195535202,4.916405541737585
1.6406978361420608,9.977623710957063,2.72770048538369,2.31990380663851
3.8707806726438516,5.44150327665355,3.2271579076753865,2.1394336028193863
8.60387779872509,2.6055842673572296,3.326762338990721,3.073839164858539
1.209447421622433,5.617624805770943,4.425185235195885,0.2653631527898267
8.330216343300421,8.326150619679371,2.233421756915806,16.630177782935235
3.5366929729605996,7.991742942084533,4.286685057472064,1.9021788543333327
2.0634834485949063,8.09723588597624,3.263734994768189,1.723179499547902
7.270634488277356,7.372214055981206,2.202118198868588,9.615608217301006
6.660485621018956,3.287960461600194,2.1805041760243085,6.139417298517635
8.897248121743477,8.758756772562084,2.444550068422898,7.3236915376419365
7.615639394234972,9.040991188386386,3.490772970479902,4.8782541441248375
8.231328373463636,2.7473742695669414,1.9232469254397966,7.546597901543299
3.538311153141758,2.174100728962545,4.68133424668907,0.3250400675426015
2.5969558940175053,9.780444717302009,3.2996503367116015,3.077716145315868
7.755532764767725,8.81491567285331,4.680063107984028,2.17749498267767
8.261512653405376,9.03912532488952,1.1856174343166188,41.30871604101792
9.91454627800606,8.977387461619557,2.3704454818458935,14.156021059927198
4.713559092202838,5.875181416303556,1.0912306427504923,25.197530115891205
4.348162772135049,6.817615629992197,2.0890072603918792,6.491315482503384
7.987716646677971,5.908265669202775,4.448025889074353,2.151375124278956
4.06723186227716,1.4608571427129617,1.1464388633688034,5.804926430340386
9.376815930432082,7.709527768174954,2.7445883996629794,12.50171129085108
8.725714766587107,5.547988300022922,1.4702682818929111,20.538629136638622
4.860946246375165,6.829381673112068,2.667362637041471,3.0703976096404126
7.757839610123476,5.523758244779818,4.355406337057509,1.2842543387985341
7.7908858667621415,5.426301900902104,3.4922841336100765,3.632236314990581
1.9281148195233935,2.5461019852999014,3.947025381325693,0.35645510494451343
9.1229761601161,3.5084234362703404,2.396416461798324,5.643670994433776
5.547271352030714,2.4296742274956022,4.7775907800405655,0.5821118925768366
8.438117194969674,2.760996660628082,3.8370483751180005,1.3277802210817629
3.880446409275506,9.756796423782744,2.6871952771381236,5.929956827758202
9.059709056465804,2.378021011949786,2.7058592009082196,3.93013995299658
4.502815108607468,3.4234338187468687,4.674736711773191,0.3926395379810289
1.0975388633226852,6.315306919647265,3.305618773741567,0.6244885098233813
9.148437787773373,6.491607186129777,3.825516839612167,3.2705171853963986
1.821580091075202,2.3857671676944614,2.668140898052683,0.42848760104168926
3.873822738313734,8.14345683206691,1.8947710590588565,6.801093191168554
9.550557703457244,8.066825811215425,3.8942371679776744,5.466035893765128
9.555464322438006,3.13585933783502,3.4312950885655513,2.751153916993733
6.160940993109575,3.597996724079144,3.0053715216991175,3.17097879788512
6.686534909528193,9.441890789135472,3.4960837599778554,5.174382358817982
5.036009697804878,8.431043013815302,1.8331423442569346,8.191978424460528
3.638896945282581,7.2801732975627145,4.175754826127825,1.4469229813257305
