target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
0.3839082493257009,0.26621673306706684,0.5642081919337901,0.6744836943198078,0.6072078369106785,0.6236983173394871,0.37202456404125295,0.8967968340421701,0.5072263779773138,0.26831171706064383
0.03528234094654292,0.27716958730340735,0.7637074486877231,0.5546725545451106,0.4437365735753175,0.2687884680247309,0.5575396027310567,0.21729818911894705,0.06607449149099864,0.5073834675530595
0.4871784704679698,0.01222790357411696,0.7820443843072941,0.48311793966519956,0.7693041580383032,0.112617831414771,0.3129334125914268,0.9763128467520659,0.5729353211734114,0.18616046581996848
0.7324572486480972,0.02439970618932097,0.7728186876613148,0.4666661180088386,0.15445929063610786,0.3528330116188628,0.751273356461527,0.9057324861777,0.2091954447324772,0.7813619310156482
0.20512748894539778,0.9486619865964118,0.7496789540127705,0.49914160577167666,0.08859457509662727,0.964112160380144,0.9329297235438011,0.16493340653576039,0.4521366061850287,0.5011587234953861
0.6299167497076209,0.30505797360907905,0.3544651449287909,0.20293438943219666,0.17611517821782308,0.965411490277765,0.7275381127999881,0.39924066171110906,0.46407452452060116,0.7796050880274293
0.3533323610319763,0.17347481243943985,0.7175093265645909,0.5723076525407979,0.6159175054720526,0.7581348320750506,0.02730644417540029,0.24366538366719082,0.16337508879278173,0.31275408330843324
0.2870629505080694,0.22416804283481573,0.47228140601566004,0.8331510217200494,0.6731018312236224,0.895427190040978,0.38191428929374793,0.641168145427671,0.45672798351960653,0.030185494290398296
0.30421901187136013,0.666310536659674,0.46197048279655073,0.3726226578398799,0.7286352612482386,0.7209406238013303,0.9736244785864246,0.20284576803667598,0.5538818999154216,0.5762837327264225
0.12441449194113863,0.7837561783065343,0.8244061008436162,0.2118348787816784,0.3169489777313066,0.9258250533226444,0.12316548340101663,0.09722423006799641,0.7972995794100503,0.8471337543248082
0.9871330042599293,0.04707087175442082,0.8147412245367616,0.865948936910772,0.23806564300296784,0.29665771351456593,0.48942581136864716,0.8267485456204589,0.4223987092002236,0.6720696341621503
0.6924156351219434,0.6761867831909989,0.8605290009139108,0.8602841449240262,0.6647518464307344,0.4111261910029035,0.7534663160328875,0.0032649975504573936,0.3987155529428513,0.46283925022832917
0.8720808057201755,0.6781188941020375,0.5113277637990455,0.8429849661531034,0.10332934846901887,0.7015680017274838,0.3871954461445223,0.6011789253521368,0.4281707957605807,0.0780179346251042
0.5872001201435584,0.41455216249721716,0.021158437962667698,0.13150451033379928,0.4500036673323229,0.35731484889742005,0.5161242440980067,0.15731463753590003,0.4580193470535163,0.6940993683334441
0.3614762622884009,0.1301365396367402,0.5126082655238599,0.10492266458607757,0.1822573622223489,0.7842785314260039,0.5285244969154649,0.3041674662222027,0.8688353252906478,0.06612826047741338
0.8754860235486173,0.8718625018392901,0.29924688154649426,0.8617702821084173,0.1756285644024126,0.11786395254481086,0.1339547315065398,0.18941556180943164,0.7057644266608187,0.9861320814826068
0.5861987286059805,0.2707113065602291,0.7289113842511483,0.21654345319507384,0.3412767131885752,0.9906777381940846,0.4348533451493629,0.2869572752062154,0.6879015716233874,0.0660768225557461
0.807679689957702,0.5791554349542108,0.15407685016076456,0.8876831792742483,0.6991378507152299,0.35722272801822386,0.7047934937238206,0.6464158844884521,0.9400801564389925,0.45481617694473586
0.9614969743019515,0.14417677551932018,0.7254418904592435,0.9045116966436588,0.7766045918909413,0.6567851916874108,0.04509114415011117,0.12791761118616152,0.7459477074038253,0.4942851583006359
0.016234035909937994,0.29689428962407305,0.2797689386173311,0.6401113295376236,0.5438363923792887,0.42792854407230463,0.260853426075182,0.6116211861086337,0.4487558615790228,0.5462034668151723
0.717919801892944,0.08752790938859634,0.40082198093547716,0.7742404521115319,0.4204578266949891,0.502258552691259,0.9100552498008687,0.04634957506134796,0.4390170371418666,0.39014827957636966
0.3683595777397002,0.4847339873206241,0.6948418388414258,0.6347946339047538,0.848577946339087,0.2461319737000922,0.33264650716082456,0.9046053364157048,0.23845840119801864,0.47875124482290843
0.853836715177201,0.3202728792747571,0.9988884875545924,0.30663234200473544,0.8249281907381983,0.018274532972852198,0.19918021182942303,0.9392094657379392,0.15232496974146992,0.286061257538719
0.8862053383627193,0.33253519685873134,0.525266294023581,0.5743084292405534,0.5806582602005852,0.03363612042711017,0.11281376224871309,0.7958442236522919,0.5716580669623472,0.6763065376438162
0.27408491254543976,0.3038458516500352,0.7289329766073556,0.3575084430654052,0.715899095230721,0.6814692515008857,0.7846506463650443,0.5760333945448881,0.8197099991488839,0.4068025134561718
0.34479833410914484,0.3384599071176848,0.41085615510137796,0.24145111220759896,0.4535909496730025,0.8066507011519044,0.05551572419050821,0.585522524527304,0.8244474550455905,0.5836732484140114
0.40726087472098993,0.7453217900983614,0.5778719524360233,0.7700903928843028,0.6604024333965715,0.9973707367106259,0.6806751861838017,0.3596771518819799,0.5981633861065753,0.34010062946480535
0.5770269939838812,0.6796639589349921,0.44661511971695367,0.2512492660138762,0.0758836741554032,0.40148566827461696,0.21483505062360264,0.01611138582961502,0.47330623067525057,0.7707045649025659
0.48135751013378136,0.6019479117470647,0.11049064021325294,0.013424910540261292,0.45863747329115667,0.7007408005578855,0.1613824905071698,0.7108302168942279,0.018119451703781708,0.3542275766751827
0.018999540304868612,0.9638966335464586,0.8052004721642511,0.6186389313095022,0.3588573246886575,0.6119786622840256,0.16440385990643858,0.5680629845381157,0.08888112493783817,0.135073135948227
0.30761702132635205,0.11308779499351496,0.30121245872034075,0.9040583456534629,0.7939773080959279,0.18252381810655527,0.8544961776840543,0.27782245280555595,0.6851729264985598,0.4075853941800083
0.18112669466677622,0.2137950507331705,0.041510309301380555,0.9612062945175063,0.7140250003806642,0.7041274923612246,0.1686202358144644,0.8745959192734619,0.3057948661602833,0.2820084715430291
0.8124265485882995,0.1574492998942706,0.7159803461563169,0.6306028799182497,0.6916777421349415,0.6163426921078241,0.4088936753449991,0.3367966146741743,0.055621861477143986,0.8361044731046913
0.6865907197587564,0.24880416837094577,0.9694483244992318,0.8372536712788163,0.010029325309733217,0.5159475217906353,0.40329172454280815,0.5748043745513031,0.6143561198735717,0.1201281019883963
0.20318370914667194,0.362624786105476,0.1346278579718505,0.23338283891426848,0.03895087934482566,0.8352605536926397,0.12660386561953785,0.553838915662628,0.5877409626629654,0.15915245315125448
0.23389446989495066,0.08045322406143174,0.09293146070031477,0.8709917081847863,0.44442682402905775,0.891519927207561,0.16566677264013363,0.12655171719183855,0.2581963684737043,0.1919864180819435
0.02385087025240895,0.48908951548329316,0.9010448280955698,0.46024450685750107,0.6457553098629519,0.686021628973926,0.36448212361749044,0.22460715672658593,0.04744765040568155,0.8628841405073832
0.05367433906129526,0.8313315592849293,0.7560190312473984,0.9287463860202322,0.2416151239192501,0.4031946569028816,0.6807384012093081,0.45689042932219104,0.15564393135062082,0.02714238402221192
0.24117845086407264,0.2908344246903172,0.8484562503057428,0.8518244566510292,0.9425935467881718,0.5367886899169209,0.8553507506347471,0.7279919626854379,0.20721731303904178,0.22093994821369023
0.8810208717456889,0.6447010701296263,0.04450965926389017,0.6361801413287042,0.5786102682661775,0.9220183087989707,0.8770826897516399,0.1397776884712778,0.8568685460473385,0.055276407486263834
0.8946125745677315,0.2726007191439891,0.7406965965549085,0.9815785743942885,0.987715716739101,0.7103137516660695,0.4817963516347361,0.6820203020779061,0.3600843056706299,0.5906150753426722
0.8138499242906004,0.530987578148304,0.9926613221247643,0.45306067160816577,0.19931709779764728,0.47263225805491704,0.7700551012708964,0.5159720652880644,0.615922081010177,0.8558139184373881
0.8356271510900334,0.04202871554199783,0.9557938149341982,0.3749217064509339,0.007967326537935193,0.6241348867159149,0.8401406164047129,0.9555063352182409,0.46101679964982656,0.7866078528963714
0.22578473945327293,0.8793568941161813,0.8815224069805561,0.5725194956883831,0.11960174854664785,0.1265399101566349,0.5705801464846586,0.8287230266216135,0.28316609897342404,0.16344349809357472
0.8912557076095178,0.15138936782831092,0.04125262580380962,0.49107605718250247,0.6614435653625352,0.11090376292453019,0.6446445694791574,0.9644413754749432,0.9216355942689929,0.00426587091227304
0.1087951414709254,0.7947959237947743,0.7425555361829848,0.016580277103278918,0.5970518871150355,0.44319753339257195,0.7127106146644748,0.2852029428084667,0.6522593582043734,0.46441218215882096
0.37642490004313633,0.11471476043018802,0.38768646018860575,0.024562229315155504,0.9340686681916899,0.8201838884978078,0.7114902530024251,0.9797602281079981,0.000989045392172816,0.8109974992612796
0.19911192279454804,0.2965954977196261,0.2882009109080409,0.28314590747916235,0.4729097221748296,0.11478757420644348,0.24742546445850255,0.8239631582111591,0.5814740499988007,0.43927293253086075
0.2702325295627024,0.5930492393958359,0.3599515781464947,0.13520573163689542,0.043199317229425604,0.4049231278776243,0.6237097126935787,0.25146975738597055,0.9170286704218367,0.2870988916594138
0.8497938022115153,0.27899307765477876,0.17460304392864323,0.86396321071105,0.33061173694125756,0.3969486562736869,0.16480642976804394,0.6964150123665831,0.9185075969128277,0.866589223089898
0.15120499048555414,0.23256784199066305,0.35865743702123287,0.1907954253092341,0.5460018556548265,0.39625965273955843,0.5715517806371756,0.9463036085355271,0.9012509696895988,0.9693062131790215
0.05502906750409109,0.43882955934025536,0.22610019106209633,0.2994025070197568,0.5283382679048584,0.4858567778332341,0.9870171436255455,0.7271713774268412,0.2454407428878994,0.8554054237847669
0.4963068572398801,0.3573431737759656,0.1494656047069418,0.7463315688869098,0.9843196550698048,0.13683321843205154,0.3426769519741123,0.6709714342634828,0.5059208247224513,0.10453393272044498
0.9122946351875901,0.5924529583989825,0.33252929949987553,0.35324709734455684,0.5627347491220756,0.0923958103147744,0.3533330607981695,0.12768753866037785,0.9044890043340087,0.09749135727656633
0.11100160720267915,0.3798525482733909,0.15375246430520606,0.07144689582371855,0.47066900884906016,0.7692535636954745,0.4358706287861439,0.3037123899388757,0.613429231470087,0.9367624799319844
0.5183916336387207,0.2084468132405196,0.6556403671557176,0.7000405445686549,0.0856563875044668,0.48464792930419065,0.2119696558813936,0.3080357512203573,0.4907800501357198,0.07717685925166584
0.9821857748395093,0.5640335815669888,0.32830405070481306,0.9420023001906019,0.0994616382191087,0.17400070371455367,0.26355477508798175,0.39679466609893577,0.2661501476473235,0.23027718223756233
0.6467780531196637,0.5110706719784375,0.9992089796365634,0.020472431836190408,0.6484974039237873,0.8387829467782033,0.7264810707128506,0.7619557603150109,0.9515025846342682,0.8739466332828694
0.5242238811203458,0.39432354487074905,0.8359221834768549,0.10048735198291336,0.3559786225693097,0.16123742128675644,0.4237645144771167,0.8225980958960544,0.1578235815238025,0.8372127101746105
0.2453072598780106,0.6897895195725442,0.6793762874304846,0.3192353357320603,0.815924382069075,0.8585043640517386,0.06909866661614084,0.36469517112451855,0.46688660793224945,0.03764607109062457
0.5804189481066931,0.7298593130002552,0.34939132447648047,0.2564445708046701,0.6828270982611923,0.9591595022866052,0.521021894332711,0.9270286475709344,0.9093697085081963,0.996764041640053
0.3454382505290772,0.4679581686439388,0.5699011281759114,0.22003363665026177,0.5835242267402756,0.3151478899649005,0.7496925665885934,0.043326156663507254,0.0519354720381664,0.37085868507243813
0.36217747358595,0.15357057180290112,0.027105601480948094,0.9751429705538961,0.9109394815521409,0.8437590979553237,0.36999336318068954,0.6854478486547636,0.9887249803748355,0.17412549411631595
0.3972733175183897,0.26395098000885875,0.06226171088287569,0.3051979060884831,0.8343316552042135,0.2082696457758334,0.11896095612438295,0.8514532733692215,0.5477870187952987,0.43830509621944946
0.6152274259463308,0.7905308749569767,0.15421805958054102,0.386545874057443,0.27177661485671856,0.4183695183025151,0.8077238037689007,0.6677547319136531,0.831512332871943,0.4778934897970445
0.5435471979776002,0.8935205555410769,0.544707471746877,0.6473605437557708,0.05158748907406463,0.24885528736472207,0.6268430657252988,0.5706744530130586,0.6786797871260992,0.7396036875145562
0.6700149295449119,0.691990877578991,0.39165528670082495,0.6717056080259122,0.34298180238827525,0.15371993873258183,0.07093521249063584,0.9984976304242371,0.132465051648475,0.2565255551548685
0.8850855323323157,0.4303090967095915,0.553740791531657,0.2544662263834646,0.6306636693378321,0.4928583771774131,0.7518500340053877,0.8807978103019408,0.5588662959782837,0.7218510736388274
0.6685624477866494,0.08641566752886887,0.808543904432919,0.4884354460547069,0.9096651564662585,0.9004137116874639,0.5045669155037037,0.3544088276114141,0.2165872002731425,0.39871158448659993
0.602695057379356,0.4602881937155774,0.08657131194721257,0.4566213375512277,0.38996378310348123,0.3763985737969061,0.9172285299627194,0.9052117949079247,0.5110357595344974,0.38168197625909095
0.052838397321676056,0.615459598338123,0.12049004546776099,0.009677073874509112,0.34535236991018414,0.9268785366047978,0.9727794940968346,0.7282200169095334,0.3209644288290898,0.8595238254613747
0.8893983698825348,0.06952905705954326,0.4668073250053256,0.6048168879887923,0.04154433438470939,0.12929515224270105,0.7313408931640115,0.7438168274899682,0.11606112711396666,0.1874214539452248
0.5213596519593633,0.875735609809722,0.7913386742316154,0.34250770204365566,0.3790966979099212,0.9968965228951285,0.22532767941033816,0.5294573560729997,0.4160202044327801,0.42007772097450957
0.6967650954300207,0.8184778564352442,0.14695938813789866,0.9919970862308695,0.2649497508050206,0.13174031571197675,0.493688163002474,0.45251504504579243,0.4264734362998057,0.007759712425024379
0.5388664057257743,0.9571447060830361,0.3140064726025431,0.9872914561021336,0.8558745886260758,0.45651549539674763,0.6260288790757975,0.5712541589161847,0.6138591796261373,0.3487811628625076
0.21722323777599384,0.5192571590014947,0.791767907806455,0.3721335066641178,0.3446132791565316,0.7388153208970549,0.2202371937947104,0.6670103452198265,0.46092248654066903,0.5092706558427295
0.8537816744331993,0.22951837504422656,0.13315172323388347,0.7982842306219005,0.10457209975852677,0.30960743747741304,0.4716972592686769,0.22603661763242566,0.7414738294685077,0.011297133625715716
0.25848983258471514,0.5311814515170612,0.004498773195085404,0.8796086496474069,0.2909305819972946,0.5544412889273104,0.4462174922163883,0.7088901562497085,0.021950080548494788,0.6959246041298817
0.09827944792109455,0.3859618598218857,0.26895564598355637,0.11325842395374874,0.7934388864674258,0.0026179091155166256,0.8296339564785453,0.9436608131003044,0.8327576426721035,0.3864781602993851
0.9756569073097722,0.12137690812681379,0.1329183383954875,0.9301485457045819,0.45559681000352614,0.9941131151154051,0.2199215778125131,0.8184418716382955,0.7505412826475325,0.2048456192577578
0.3009962503580742,0.028553766080568366,0.9169025806969154,0.6387859025025917,0.3318208045263019,0.7056179589508029,0.5225699443322777,0.6945776204262107,0.551374328099786,0.9697648757231816
0.3776378242820825,0.2364084223523294,0.276853703117226,0.14253669929615753,0.33882043062723954,0.32576574368685995,0.14999256035234387,0.660996290923281,0.4751093497617186,0.01235783326051998
0.5046204258044156,0.3757657834735443,0.4350397374055541,0.1570533052889571,0.4024374452096139,0.1749352205105571,0.7427209690285179,0.9047997394574772,0.8271762335144279,0.6577704481926302
0.8847098311513927,0.6223723061231262,0.8154871900514497,0.0003542544365890965,0.7826272057452983,0.12610954744027691,0.5440908603829524,0.3835238103280709,0.8186915282448876,0.10673050102264536
0.607509733736528,0.9519215657375881,0.5320412136721253,0.6883909817997969,0.5589544404207065,0.7442192372090525,0.940657109109153,0.36320883716142527,0.8360465694613781,0.4861907963864097
0.030969904713477048,0.600428170069958,0.8142757071075558,0.6325518906516334,0.3872451987373362,0.04132160962320319,0.4979711715612808,0.30889759886964263,0.39488348102268545,0.6618062294123804
0.6229794912865778,0.9727105168966624,0.344943175099503,0.3075137630914977,0.5424961394927774,0.8802623058254444,0.9429661078961,0.9751978949839231,0.6424217661063676,0.09288554581433328
0.706992266445545,0.13796999298437684,0.4021446419435972,0.3057127964047537,0.6888488799326559,0.40979166707367065,0.4328956384644471,0.7830876589571855,0.4801688224388315,0.6464086268363598
0.8318497672809346,0.9536826915215955,0.3577746213598456,0.6996940409682221,0.45974815822693305,0.23008935329517377,0.04157218836721621,0.17862116720836307,0.2384662145370975,0.4197068559868278
0.6675571647313643,0.9217948841379113,0.7558937059882372,0.9126242377624756,0.5265648850374455,0.05900105413864987,0.8243802076495587,0.13432260973986732,0.1159472159293029,0.5037415754025514
0.695303533081207,0.2981151759719245,0.6980913532226422,0.3256618166947164,0.804223635304963,0.11598157772229867,0.25997668457977496,0.5479701646178252,0.5438953169800776,0.8583703482124069
0.7715041430107549,0.25375863321418046,0.6635103427752678,0.25640570673743657,0.013484269970124751,0.15938765108938724,0.10380091578227624,0.10336253764219061,0.8277605126095482,0.9323226886633534
0.5552410339454064,0.39390402021063065,0.7760416603526831,0.29817194539270897,0.5691165739759461,0.7371239825611611,0.23053567556913002,0.07564866104266477,0.9440814148776875,0.505575143089391
0.6091184882442722,0.5680869558308405,0.23240325039102916,0.06597303813546529,0.5041608287822199,0.08182235948388406,0.7428417128175264,0.41362174516839756,0.25921641418916475,0.2628397770480043
0.09956839628414682,0.40220457908396934,0.3656064745367249,0.7199835916078761,0.30534041725877226,0.7571638690631987,0.3050768048728427,0.43052797740215476,0.9127586645524826,0.7034453167363133
0.44967751328084515,0.7610693249159891,0.891388010165438,0.6239386727599928,0.7587725099619413,0.3620146175644301,0.17003049590498198,0.892325228825746,0.3771845685404175,0.3186709578775153
0.348880773861191,0.38570453051896214,0.45335438440668363,0.8550488673526797,0.7011669069169132,0.6680247273234706,0.6302705698311464,0.3809164462167186,0.3349741497619113,0.4490633310505415
0.17434231091363706,0.09987133019239869,0.9638888585644618,0.61123673302647,0.3291725998355619,0.1107873431228017,0.3881236150854579,0.47847568995017886,0.47097258292623523,0.7249159130811302
0.6965108631582491,0.5267311547034197,0.8441466997810855,0.8775450628400766,0.854373127713988,0.10374058147226084,0.4000763646934632,0.23420038834815704,0.05100492655755584,0.0001410409415992797
0.5279536683196117,0.5071335308626874,0.6404955471885287,0.570723942549542,0.6929245528855213,0.3677139381202579,0.5889725515933911,0.034357930875205,0.8453975971280147,0.4156541656388715
0.09426275677247065,0.3297192193738352,0.23603397494564915,0.4920183022100597,0.09206621378992386,0.19831272775468378,0.5638952383507964,0.7322760084335602,0.22392236497029439,0.3798460152761134
0.7504449025317027,0.365767432832904,0.2399936058076645,0.8810883421066529,0.5638799054939038,0.03148906174167565,0.5825540276152047,0.10761737970892671,0.0026657515033698953,0.865735570126136
0.4926375008228816,0.10843589251443653,0.445880146831371,0.6555129421761707,0.940003380067581,0.8219745502009593,0.18313416464940346,0.344122328443913,0.6430076746963577,0.14449187422507392
0.9733170394933713,0.7997492744273542,0.5358325365241928,0.8195140291313705,0.649400807332477,0.5872734892384491,0.5307808603093039,0.30174987530152864,0.5747064240043221,0.04408793465807592
0.607602075194719,0.5918150252441422,0.7086365416670368,0.16539969502193286,0.8082290574725296,0.9148635873428285,0.663006836089229,0.0854499370534968,0.6114261965815371,0.2371188446331315
0.7662746073535571,0.7867181757542272,0.6180478572224692,0.7611613118642243,0.05470358689603727,0.560585987269696,0.7126561797501597,0.8356470357675022,0.564640237096426,0.6899276454950446
0.10342920363130315,0.7150838076850412,0.536699088149603,0.11551668153445127,0.3373097624292972,0.9899885511216374,0.1548631318931778,0.45390512930717153,0.04749644375928841,0.7745171872024262
0.4242435091317286,0.7983428481166203,0.2780656218367157,0.8366227991572124,0.02848757802318036,0.9486821788557914,0.1824104105295925,0.218373048080992,0.846879777394646,0.2896165104162979
0.48319385116938474,0.4206375386432557,0.5219432149243953,0.9604687305425124,0.10833829070199674,0.7286185058387796,0.9608389308683803,0.2178726502929521,0.06768151486960439,0.8376990742608283
0.2546528461891344,0.04067700812705988,0.6557478443814896,0.0635134940786557,0.3389986767336779,0.08811462534031766,0.3785183777722493,0.8629057615372581,0.4293442613290057,0.8840509624654719
0.46469189879374295,0.3212649430624539,0.207884176009709,0.26807935357836754,0.9762226963962718,0.6584310152624152,0.5519476298250792,0.9968741174945598,0.4447871122961856,0.7456404195091403
0.914632637938419,0.14102786385352561,0.6374080269714107,0.6675139986573263,0.05557155827154692,0.5954521682709786,0.5572131126007089,0.6029094705983468,0.9978008828094861,0.9057213707146105
0.17879293192665036,0.3448955173015642,0.06468045821171653,0.6177468913584059,0.27863212802680404,0.47799094785782525,0.68688864992667,0.9947621641474764,0.3963069699691969,0.4571596730818026
0.720763176794303,0.3148867900083455,0.07252327316160256,0.16298512265874798,0.6928679280167468,0.8967737681487993,0.7917952645729619,0.2050701130618443,0.221088540939137,0.636653983165478
0.752071033357522,0.003848884696886934,0.29195884601959077,0.1414626983048377,0.16023984615358078,0.5960655006169568,0.7973468300536402,0.6792589615575059,0.32921156681898556,0.9954870653594384
0.1714457508557644,0.3618316927287847,0.5774243922609419,0.5745805478431806,0.7849194436177949,0.0006217209685425162,0.5896502114952605,0.6838567702918675,0.7870507634982773,0.6590827963915823
0.664098055268423,0.5105208738028728,0.6621205447265435,0.8950260343176337,0.07592456906347045,0.2224355944971096,0.44592210725493187,0.9430524158440406,0.6284861849931954,0.7265300033292396
0.37704526813980077,0.6901365699208205,0.6951903192762943,0.6708249202327753,0.6384503255786478,0.9944454207874075,0.06994395221523664,0.442215236966502,0.9460143752179753,0.3457404996900879
0.08525672263752637,0.3680091497399619,0.14419176531506195,0.25166776648295364,0.9010769031803186,0.01243261604374446,0.8729607155404179,0.10894289173622673,0.06812406991570141,0.27871922271821303
0.17490608695399446,0.988463547399333,0.7574358791702666,0.1753886772852551,0.7921919417638158,0.45674081989251825,0.31234475989345545,0.971567781753128,0.5358637499265005,0.8687229952705791
