target,feature1,feature2,feature3
0.8412218794826698,0.5167793563094474,0.09112722554881536,0.20515040585519462
0.3964533201732915,0.3096669956815342,0.6380446183876626,0.8875621239072217
0.9893567085717173,0.8468010838265012,0.6723130960220315,0.46243579298849113
0.17520830435366208,0.5515698169219279,0.5073558434750916,0.08560245908052799
0.4478802181560808,0.3542009785412751,0.55425941472587,0.646826095213824
0.27342941362218254,0.6885515308596444,0.023932751008138742,0.43879764526780163
0.3381624807172081,0.999059930560048,0.36452903325697084,0.12601660162849793
0.5218749051271251,0.8248298191445929,0.22044476802725088,0.985576630796581
0.7123097185535066,0.3425804336894813,0.918247742676313,0.14993906797980994
0.9886512737034392,0.7622627869234738,0.3983853325572425,0.556421908020407
0.672456742898233,0.42032772684232733,0.24939009783397437,0.8201008263561813
0.9446460333908221,0.5248074845581746,0.8206469841216314,0.0575997794319385
0.4418011366321202,0.5393780984572342,0.9181784987134926,0.21243161717973558
0.10473791307698899,0.3023078867982787,0.6480645368541752,0.25644782442606173
0.2992774441306778,0.06777060142473756,0.1241012281755276,0.7687578469945358
0.09484705185030773,0.43017394194072067,0.897357019692284,0.07473624956473046
0.07431123464461309,0.3193306332896152,0.5617362350484325,0.6856809241972129
0.18880412537896085,0.6637002294946974,0.4077646401269789,0.8894311820962831
0.4393045254013437,0.20153032857052433,0.6845594031462803,0.23318233045110792
0.7234019809977952,0.3982494403946374,0.8994271461958996,0.43556711015156024
0.5982960258936324,0.4804486929394466,0.9711765731266735,0.7238568687275605
0.5807258926196371,0.11636415362635677,0.6517001007368968,0.23942990391340124
0.09193827183422898,0.39975014386424745,0.7668030361464205,0.5367645908635793
0.5312292540872362,0.5873763294357055,0.3331490071075962,0.2327092904275112
0.7852648810775044,0.6964436615706528,0.14537225452687197,0.15029487135565633
0.12474068246130643,0.5447190245232352,0.7645939155765923,0.6368992411864639
0.7544919333671616,0.14814577994333789,0.8497298768591642,0.9567188485554502
0.9233108357983913,0.5908246784996704,0.1235506123380703,0.6560961495311193
0.5480663023701501,0.41234727478462385,0.6166974985955084,0.9772622829561104
0.1788439333142381,0.10118054901512996,0.01955728452108274,0.6078001270544788
0.4067606882021567,0.7382994476903625,0.7635608272119226,0.0502849610743209
0.46969809186749556,0.4906654609219274,0.06649142889437487,0.29096870268362296
0.47922031490088823,0.5647387884882046,0.26399199688354813,0.5955084410271927
0.5674639085470483,0.6691260017913723,0.5190708824110888,0.9771768577124392
0.07562952678452228,0.4618599501392948,0.1621536248206038,0.5283644349590644
0.3938803647323653,0.12960575535187224,0.7725060482881483,0.9900325015975203
0.793745285215408,0.3399859423715188,0.25922840008953696,0.3417387619155908
0.44044223637275415,0.40986570894446894,0.2334167758303236,0.6432193342688061
0.8460918170566496,0.41679247854068724,0.07218128085582376,0.0031952975392932625
0.22983593483240827,0.7944931553525888,0.1524890243326319,0.8851460513898598
0.5436587021119764,0.575155975395228,0.06283521548704518,0.23583310116509737
0.32071050553847125,0.577338174151607,0.08874412723180625,0.913182679124342
0.500284203430265,0.42400613211869287,0.9240493906799707,0.16407022476885502
0.16096291005770247,0.9465637428254552,0.7340618442532643,0.445880971824551
0.11416230948978512,0.5646315322848048,0.3138109620221424,0.2652829851573556
0.3191515112030645,0.5087790593839265,0.06521966348444597,0.10196806850520523
0.5983472589302592,0.23323773780360413,0.4097107842590182,0.25786780854342206
0.7265456633109024,0.47613149544679245,0.3121001113045013,0.12596889351134732
0.9386531091880633,0.30089680380751416,0.1450062665625642,0.4040530001312753
0.39005598688618026,0.824936597622534,0.9574872605139899,0.7594768490194123
0.23057757687033287,0.04256634883313293,0.30737800603706533,0.30458269294984963
0.976180290665684,0.19240012642400228,0.4764069606471325,0.17826449862317717
0.25709434574403633,0.013237627723832524,0.9825573093537483,0.6612001762777513
0.8377115957912477,0.9849167286093848,0.092703706715618,0.4472438048358206
0.6587657196017985,0.03172705036416201,0.9576837203701969,0.737211764978696
0.36238255125601426,0.006004604515249534,0.4267059445750875,0.785667622247563
0.25150720975326724,0.9294890218280696,0.29655402285741483,0.6067773091379771
0.03507302227766207,0.03495521176616834,0.5567632400965501,0.6673383820513482
0.879615295533693,0.7497624903469011,0.5830018055533628,0.31374333219694717
0.8246019722047194,0.5123019981552239,0.11107016974796213,0.7988206391495544
0.05370434717231942,0.5587699598727559,0.45995162475616125,0.5419310173123025
0.5734139183594372,0.13783441028341425,0.4194615283518537,0.9371493818577363
0.15872298453374156,0.07926103371535109,0.012556925697950083,0.9186186716964269
0.6430280277301195,0.11106089892762405,0.08461824064887269,0.32336371718187285
0.5306787727130607,0.9718204040084855,0.21509066847986602,0.21065504205738206
0.44042748060931636,0.8729788957670308,0.48678442233140307,0.28597572672957927
0.31909278963931753,0.7488838825340359,0.45560644613540024,0.7997171453366707
0.023204301574251462,0.48134861261980244,0.7361812977367496,0.9639433057386619
0.7066613324906623,0.059772808320704196,0.4288677644392459,0.9017456438127409
0.6388938846397001,0.8222222968336889,0.6255713929891289,0.9870362999120659
0.95140978673414,0.30984120943846627,0.0075577044511593305,0.052670186286630116
0.4989914686459487,0.7602155648558937,0.31342993136327224,0.8682272181525232
0.6957647320933157,0.6851448117463025,0.1847277836657476,0.8184505974575297
0.5976395613122827,0.1351517807504915,0.457384943522238,0.6207176934857805
0.6598718207208595,0.7405082550158754,0.22577351265056522,0.45043277604775
0.2077766649174655,0.47652617463819347,0.705854660849524,0.1300299667019319
