target,feature1,feature2,feature3,feature4,feature5,feature6
0.08052762163316185,0.5763346567377664,0.3019186807729646,0.3222918537814895,0.41026034187416194,0.6287419006958646,0.205479354212043
0.7411921484129025,0.3559520066527999,0.8405405019350036,0.2563386440818025,0.10347674867202161,0.35813990421273856,0.0842901933436544
0.14329462580951702,0.16258708965375446,0.1397995086858056,0.37614971735064884,0.14213791792816122,0.46041654667900733,0.07860326123864114
0.9428631058969861,0.04885006328417052,0.09527582029901094,0.3077918648455773,0.6716392911351737,0.7337529329521483,0.7624823035686334
0.21350519099545906,0.7103749869641943,0.7839422426457644,0.7216977568985439,0.18446381471904028,0.27519646343792703,0.21302046007124353
0.35193346465119735,0.18033429008582746,0.016297233406513345,0.2676179842984563,0.6879104631270759,0.6739175924867968,0.14604295096805742
0.6006544830320187,0.5314163367793986,0.019866571837463542,0.9723614911003616,0.20744021328989837,0.10724900989987296,0.847967704605173
0.4498586246925743,0.12257181308609255,0.03688964509040649,0.17484199753810947,0.20551222255304447,0.6792407783073721,0.5575687673897426
0.8559789949399002,0.8402612591698837,0.34246321793468004,0.947920831980944,0.529911225994963,0.18665423787116453,0.48488262827944606
0.16535060380772082,0.7580987660093726,0.891353041531249,0.2276875011518491,0.3012402532755508,0.39404632325853395,0.14944437951607936
0.939172210079159,0.04636974334216348,0.5628385382812904,0.8495418661345868,0.459939168874245,0.3248765623034552,0.8195140241037091
0.9868812696967509,0.6489393701874624,0.012650629371439792,0.3469358193395974,0.7729726134702516,0.1448776153489444,0.6287799760836846
0.8621730366766808,0.5124814319639125,0.9174861831300982,0.21409940104480507,0.5278670624981803,0.1532079235654611,0.38941456177827494
0.0021401385532487938,0.6851820666670639,0.9947455032084477,0.10116058074913492,0.6370956357747347,0.9298762938619238,0.018814400508840867
0.08934449042374082,0.16017104921200032,0.8482197253788841,0.03921866655034045,0.5632462364339053,0.07750146173067385,0.29061200106724205
0.7629662812930668,0.5264164607806074,0.6841382020546314,0.35484535937567996,0.6766098715684061,0.14480347318922848,0.29077711720665833
0.22538136772197814,0.44898492625208075,0.9329960053263462,0.269751474176544,0.9596659962742646,0.43091704421324106,0.915494864325175
0.8984791431551722,0.6072409706267644,0.7772689243989609,0.9878394369792957,0.2680031496816071,0.6961555188597844,0.24171013586511614
0.7668733867400552,0.2940065850716479,0.8191455530525131,0.7066455272552117,0.023684762235481993,0.6977847982527585,0.1815411606393943
0.4878571161252404,0.8808008467634497,0.23378028135233364,0.49595357247962957,0.8864682907880375,0.8473274857428645,0.3301537347422756
0.42246463178978955,0.07766431043145916,0.9847649841997062,0.39564370148928185,0.6479616053411303,0.5476735860671015,0.5809500016134901
0.6720807724806922,0.07992445112356128,0.5270379912475327,0.9512007736877665,0.9719902426398186,0.6671029765737346,0.21401500769583515
0.647751024519762,0.6981216326527168,0.21577575400064886,0.49294464355631107,0.1580657594105731,0.8997558972306313,0.13554133901387455
0.35714504871719066,0.06806988185701535,0.49320192903902305,0.18791993759941206,0.9396853975756312,0.224774710998073,0.7938258013374011
0.7272323782697212,0.28155425632631037,0.3244032622202603,0.08814111394647617,0.8880442655755462,0.3987907307077032,0.9126645786153356
0.5880824766121423,0.020268352421945246,0.5503800598831319,0.5061278810030037,0.10274861039186978,0.3460681485739153,0.9513980916442079
0.288429259656134,0.2536660235258318,0.08625578496588326,0.6527936303474999,0.20572216423545941,0.5754655931520279,0.5823168722147802
0.6278178542408558,0.5785159101056984,0.01230025577698568,0.9305099748969061,0.7730517240512604,0.8469563392354409,0.6009248794255685
0.19446554253015647,0.3162290403779209,0.3454279655920893,0.126817089855097,0.6314135777698646,0.7678036027224947,0.5890331632386633
0.8803157288485062,0.5286492631148568,0.9627938350349117,0.05323628958116666,0.4837960706026292,0.05301203021140766,0.3461715169585988
0.008484122696819418,0.11596165118882429,0.2548446420086805,0.13262475034927013,0.2905880367531377,0.913010995766682,0.9671536549927757
0.1654211249978198,0.5279179003523439,0.9210007807016674,0.2481696704775096,0.7693423614997764,0.755576539699115,0.8313350073968298
0.7791301249457516,0.4606911334445385,0.8886910383956663,0.505920852654001,0.9325677369914682,0.17691145619530912,0.9610680676530118
0.7246705742990621,0.9768822952869683,0.42506359214981615,0.39969007421317226,0.3939539425046732,0.899988953450309,0.9286716130510774
0.3406335764375502,0.04020732408999761,0.19033881631182248,0.9138236097264056,0.846056671437435,0.9379310378417076,0.9026120766663397
0.4382112569694393,0.7098524964191968,0.5367794097024202,0.5731606359044547,0.5411733295948274,0.8847688449289136,0.24634842467583806
0.018251271406277803,0.6408718324315551,0.7152861291469772,0.5549442148387117,0.4462965072637295,0.5481451302241938,0.36919571257371187
0.05695158312865656,0.2035818679393162,0.6629899784411973,0.30740117578191395,0.017928523586107303,0.35923310796715724,0.9641389874810343
0.695468183131482,0.5682016661477298,0.7432525116830649,0.47426731833809,0.7363380405252755,0.1836165303511912,0.38684298148932594
0.4833829473179131,0.7872757708311532,0.5860761989766915,0.014288298677788025,0.5547249450223675,0.7119897884506572,0.7472714830461036
0.955479750369988,0.06532470171687688,0.43246306724246153,0.06426183742453961,0.16973066926736402,0.276588227385399,0.4993574301684234
0.9485322548285989,0.9189851861341028,0.35017764632211956,0.25707007516797664,0.3375491580418595,0.3256470397084179,0.7579396560039788
0.3610689201990812,0.6196947048773742,0.018619187199005127,0.038042715995606935,0.08538599913134137,0.6236833601735587,0.5713229392213771
0.8853492958957262,0.716277469268848,0.29610619313124564,0.3107203914826625,0.6810209907008001,0.5113239071270133,0.6832470481571189
0.07793499944536975,0.7487731601713965,0.5345823551126279,0.4077856842737535,0.8206999106898455,0.12884457807886174,0.7688390089495097
0.0011987287493876453,0.838944740332844,0.3345822350141987,0.4674437597912683,0.30992054577273176,0.04057231139669648,0.5232486781301903
0.9121445446335813,0.31603548848033014,0.726307369252526,0.11838855779713797,0.6581416002088457,0.7831421226069506,0.4359160506762966
0.5507898640264491,0.5399414517160802,0.6324334000258818,0.21121144537716574,0.025271858329447117,0.464512733658786,0.29572730659668345
0.8066168065804834,0.8547214277361023,0.09532062965246701,0.9681719203955292,0.966186490144546,0.3335266545906923,0.44206220559942866
0.16038351704743814,0.8112615151718285,0.38918717747294584,0.6788740637220825,0.07524872635996593,0.7108951064221906,0.4509324232374473
0.5553927139329431,0.8977045522669356,0.8945249715677728,0.9590235948322292,0.1276617448586106,0.3648064203989997,0.7376804597638533
0.16950416938770252,0.47713573452610203,0.02222287936870715,0.9878968319098855,0.5457814258628599,0.9534188108967211,0.5298235324167317
0.5119511316111767,0.8112060792405458,0.4137010675456759,0.06239298704874485,0.35383713860856725,0.17258220723008666,0.771630815300252
0.0922521532449293,0.8484433178451706,0.656175856929011,0.3331547751939933,0.5532573589325737,0.7811144924783358,0.07326047282464643
0.10686418856343516,0.8707166538015649,0.6804044397756239,0.9838806628591689,0.3831481486904965,0.8001718815714265,0.145975144915101
0.8567295617710204,0.43243410417368955,0.02966586092769563,0.0011157481104611122,0.17682054249070212,0.712704674131653,0.6957593903211485
0.45915812287624025,0.17119327724463207,0.3449954960885422,0.7565604580507337,0.3020752349093049,0.47371857960527664,0.7018624477903419
0.00801647893964208,0.17194197752384544,0.6889906904855407,0.6100141303207414,0.6685346163357552,0.7504991265933152,0.353261639797085
0.47747013548827066,0.8634065197254392,0.7647587977812998,0.5042394094628144,0.02728492978409114,0.07492460033647064,0.6061779992376336
0.17420038474139155,0.9888643628414574,0.2544721593983025,0.24114485609957625,0.3358788858237982,0.984095496145049,0.07881022997802667
0.633436284719203,0.8059808870275724,0.9092446945802404,0.7098677783357878,0.28490269995817796,0.5854443517220322,0.5633438738674794
0.0012921078955647758,0.9247836142964158,0.5611813095056268,0.7458197583808793,0.9500450818849399,0.13194080392577545,0.7328271355770899
0.5400734616930469,0.607691489237902,0.8800223792506006,0.13378331404893196,0.21833211354056226,0.6425686145407979,0.6014247355743899
0.014471024511008346,0.8158984652164077,0.7702263717563366,0.1857854958092865,0.8796924841166612,0.6723330226101016,0.7595083006519546
0.20662517925712942,0.2575458271088743,0.7521046404401456,0.5091097639452936,0.3022091453248382,0.7803658785862149,0.688133741194472
0.7132030358359746,0.8312066866797995,0.15071006861754288,0.6242734244590821,0.6634641567040989,0.21895035635052584,0.7556947312339479
0.2449797104187712,0.6276602673868902,0.8965755705498115,0.20774563075267005,0.5329569325676383,0.0891218782227825,0.729726183298925
0.9514149898520443,0.7858925758473635,0.5936190338980201,0.7063926379762887,0.7894855471868972,0.1021680208778657,0.8912593559144084
0.059820576298399764,0.4374496076529324,0.4718225059981902,0.6801084472926043,0.9408358020003887,0.8694035763439412,0.5207901264852219
0.5727950085190746,0.5053058092004828,0.5727408799294409,0.5085432019814446,0.9517704075519708,0.27114201748104916,0.6170216616179851
0.5810440785494305,0.4148383334303244,0.45099992564553815,0.874553274734195,0.4124561031991073,0.7544089621936153,0.18474695544771513
0.04473618949116598,0.9693814156851162,0.23120498896358954,0.4178701522621391,0.8744530581044053,0.05433836159777017,0.6044310852433386
0.38208113857174986,0.9227277365346226,0.47837884420906707,0.44400803731443383,0.469568685343008,0.8501792756885639,0.26284622032935967
0.32754797687254045,0.6063563903070626,0.8970197831587227,0.6725879123969184,0.8452911030921414,0.8544634762065594,0.876561752593215
0.5383107402436722,0.9858192157978649,0.45155094756312986,0.32903614666186476,0.22003373891993205,0.6836076534161156,0.5181022825591758
0.5357182496569386,0.14495178652214813,0.08694943612479078,0.7442991097657846,0.0828540567502668,0.9025566351126741,0.13572426621392075
0.0041956561522475955,0.28292905611634833,0.7801990984270102,0.23866262569518426,0.4506035537111165,0.08183656063106493,0.9498266583085891
0.7367809324607877,0.6830837398051635,0.6252888156129683,0.7427061184481449,0.6036093005430556,0.46648415458091974,0.6935404179745592
0.9186701211273888,0.37960416623391036,0.8677226782333396,0.6502529743959448,0.9061573944380644,0.8262970306816241,0.22634032156948036
0.05701245148455847,0.5426575335127193,0.2831928323516715,0.23523745451240352,0.41414584976331725,0.9624320526675398,0.12856054246563808
0.1708049352703468,0.12817550332310768,0.1443988863522514,0.122692622572528,0.2373342728809229,0.260072020941463,0.3080328160397726
0.4157422999411281,0.44394301262657443,0.02400252349050025,0.33622232444797473,0.5507601034557792,0.17926393800113294,0.020124727252118446
0.9463913539196925,0.35130832460864025,0.283016454418198,0.9250383928485452,0.6401801813924078,0.013257701020755075,0.034431887596275246
0.6637145634644588,0.1980501726494367,0.7945440283264086,0.27097208270807205,0.862948534555141,0.0004532701035826481,0.16332543819850964
0.8077144814456004,0.01215901477816772,0.06019238933180848,0.8187785642405957,0.6517725246437742,0.33429658713608235,0.04056110835490345
0.8818867207450137,0.22249646101391385,0.8711733121327171,0.7737779395180472,0.6153810799341201,0.6500456136920291,0.675963901437765
0.07938674639334675,0.8216419487404648,0.832570309865687,0.2879818771595096,0.25838714900954285,0.7379383901480876,0.2989771764094483
0.6098625605265172,0.3408789018171855,0.9842786392411228,0.08249143234278977,0.3065449581118723,0.043561905206083607,0.4824132069394895
0.859498594615027,0.9544233787088534,0.23102781960448882,0.6280198202389055,0.4662653822839409,0.19069955329133248,0.12472274625062207
0.8874431637322787,0.4933011305073487,0.8775117447992803,0.7878848377409594,0.060150872178887815,0.3368806723662663,0.04255581788240426
0.179859735635841,0.6157023584721045,0.8883074270213539,0.3725033242564998,0.7768420271169529,0.9644933847096907,0.4972839072152174
0.3189446551080164,0.06267130566826562,0.08180827993752404,0.4033528496533739,0.8545882555888287,0.634133718850584,0.8302628861721476
0.5351849627017434,0.9487535920707376,0.6902888981830694,0.05690762051922338,0.737930277195155,0.2981032478005585,0.23315356431138534
0.29080542519809227,0.37673005057300435,0.16214803999404004,0.776609837516404,0.2963980259144444,0.2491593423410451,0.23522535316111992
0.6115800149652462,0.9291131533280652,0.21990360747587323,0.1749189481534399,0.5229427948780542,0.18237705735091547,0.3617866732401829
0.3980354238721757,0.662927033360362,0.5730333411658758,0.147998358969346,0.5267630031590954,0.1977306650646833,0.9803995503460838
0.41598738483475806,0.9068001594034855,0.9550021569115734,0.3535931250057882,0.9592218580307418,0.4930192776749439,0.9679434348286634
0.6593557937654799,0.8009723935218864,0.7113869048694857,0.8833838148766591,0.18325874631093653,0.24814438176348452,0.3535644761923884
0.931853255876451,0.39830822390441534,0.720245005742495,0.3829716916899515,0.5728253383835409,0.06223013630492791,0.7924177889979322
0.4785599110739033,0.9956660760385414,0.8154658244288813,0.19746047851773874,0.42956951108958763,0.5669415558983659,0.9528594789501046
0.560436875735174,0.6816798995295266,0.6983972772137979,0.01951862406738336,0.9317206170702979,0.24981983497382432,0.918852932284816
0.9836527938047925,0.834794724159197,0.6237088022675716,0.7293937024830679,0.37761095522883115,0.6442645905638303,0.16739023569273148
0.9760968307243378,0.11802733678467492,0.5675794290331518,0.7071089467519331,0.8706254237784923,0.6550334414225317,0.34289674707154194
0.08985505819380157,0.39730089635657717,0.13352078155376967,0.04246570251702131,0.8890938553905142,0.1880363443470343,0.909630241046849
0.9614042063267604,0.47898925341583665,0.12585397072592786,0.7551527132043964,0.9121158152669633,0.9271935638734499,0.018715583939605263
0.5960520538375033,0.3156872407108414,0.5772632868376706,0.2677836987334262,0.440195431982495,0.9942775267194177,0.8023145733599073
0.517894127976928,0.1463680422407283,0.04190376798676643,0.9056754524647953,0.1460230042122569,0.7738872548872253,0.8412391355985126
0.8341558077199727,0.5824730211344092,0.8451970518992291,0.8384907425674134,0.17289278002321617,0.5379738956019444,0.8125596788227297
0.3319610132218992,0.1470652537940823,0.7706508652852209,0.33833670406676997,0.3597790263085817,0.037516056095852734,0.5342836797444277
0.34715777502219713,0.029459466915739196,0.8949164312690865,0.5903320818024773,0.5593839859040752,0.09043393036342273,0.8589990242478067
0.15641507855273806,0.9344337368908002,0.13341458571310238,0.506049773642153,0.827608348763798,0.6332988140859762,0.5743704981232164
0.5717554391594313,0.09456271507717051,0.15248390503123088,0.7611786679113176,0.5988811850982536,0.3178448952069587,0.7544011401683198
0.22799610383029567,0.37607087406503037,0.7367963676069893,0.022595406244767413,0.5541801189039649,0.14368213415252618,0.34296805793114526
0.3717338341116706,0.2251296578106291,0.41277381990985174,0.4441380889089398,0.8133523812486684,0.04453952354025714,0.462100383983973
0.8927932036664361,0.36240153616481563,0.11427844519790298,0.424170835163877,0.025206192865177668,0.18546453121797213,0.2709409248483098
0.14387651624936748,0.40608487848816466,0.870151508966094,0.0577168047553166,0.863822299175565,0.4592100211104523,0.71612969334785
0.7178372696486044,0.7784880974848994,0.8286542589144588,0.2565448770757184,0.18725650636584068,0.6335760514356048,0.9635218032822426
0.12541262168106604,0.14373258013245993,0.8767242374920104,0.16067500376620136,0.8505536598198171,0.9292105582550008,0.3501409511673603
0.02760647181213849,0.7923787791268483,0.040107276896272914,0.3296781751691039,0.8532265350132453,0.47477866438483995,0.3584954569763229
0.7856259295177631,0.2733949111388827,0.6491945830849941,0.031542737330647164,0.13492362369323763,0.09854279038193425,0.6278398386964738
0.30262712798056923,0.8823670538974563,0.6175757948824754,0.9823827094502121,0.7587626334889106,0.7676401267014311,0.72747101482173
0.7701999028497041,0.5251519990368965,0.41621130167492637,0.45730204072313174,0.0943136241619964,0.3984659253152172,0.799063884123634
0.37047425325518546,0.38714957695803875,0.7694811475021447,0.5590827162839207,0.2457904026415897,0.4427970010733364,0.9111165356266927
0.8850586082393622,0.9732373600253543,0.987282037588285,0.6121628388546938,0.6191965858418043,0.799132372500287,0.6141292510919814
0.9073754917486343,0.35498197848440316,0.29773663726583577,0.5366671865039762,0.7112151560646358,0.8168643981019573,0.039084800140948506
0.15050755055991194,0.008935470692407299,0.9232795192136805,0.676042717310569,0.919003166612301,0.9625719270787745,0.9643123702851516
0.21315249783925538,0.7282080196087496,0.08921334484490384,0.08648721496061318,0.3520869917687328,0.011239766110179183,0.8059332487315818
0.035820242674651004,0.5988907655457555,0.15263038117658334,0.03906825351140508,0.1433951491185963,0.9939717269384748,0.15325776234714583
0.9533801224091942,0.33994070385546693,0.5455952947514794,0.626210639042161,0.09592310348407351,0.5711866985147446,0.6907568945611781
0.09325064318517218,0.7018524079115722,0.23217946661386513,0.5289599524175408,0.09251564443501181,0.5644533648482635,0.8366181280787638
0.42012829745964875,0.0642081552636049,0.953972034881013,0.5529236172902141,0.2501826984060699,0.557477094178564,0.4994960256862845
0.5347793726938436,0.1991516023954103,0.4708914244537331,0.07217462777306671,0.8022718252418831,0.3624870504732898,0.5060922830819223
0.9220440525364234,0.33020550066090204,0.02418800142290589,0.5885671330580214,0.5901077408680123,0.9061743871308205,0.574415091312914
0.5999868531520169,0.2870639698060812,0.8630006358590554,0.8994544550002157,0.9104063187673951,0.22178730578356654,0.3225592451308993
0.22517625817913756,0.00405741430222728,0.7120953741980461,0.587087411278041,0.9405387893636548,0.9001920547693305,0.8184545966956025
0.1574474390594821,0.4432637359116126,0.25941138227704674,0.397557319687065,0.01990605821588709,0.7958718148314897,0.5279799858465004
0.7929740438240066,0.5393500253648453,0.28272005397762723,0.7280739100774324,0.6544540706073718,0.24873178981579558,0.5538845370802212
0.7116716463513153,0.890767111028358,0.06528287183398118,0.9832336035706151,0.39516836001991873,0.3937868266683201,0.7254634356228181
0.3237521374166411,0.8487203120972279,0.39233503810040604,0.8293715049048803,0.9929450777406306,0.12166269051946432,0.7136203342107953
0.39806507895994914,0.8002483642315519,0.32498318501002366,0.09992734051115049,0.20464730631673467,0.15834322148693325,0.29803796106492186
0.10691168895389214,0.5226443418094957,0.9501774139703272,0.053715796085090584,0.7725838973622762,0.4481288316752968,0.6842551527998822
0.20732631944737134,0.08641777719020904,0.07976506290101892,0.16506641816725676,0.11509453054747965,0.8135211490716523,0.007442400407241201
0.4891884506323956,0.893706338657591,0.1532467155341417,0.7088233901983074,0.05462027822226656,0.124959437348524,0.06402074484192632
0.15892745771618755,0.8788076915598975,0.2795776825063898,0.1250257680506892,0.767111539537307,0.8042211986506091,0.6758797150088677
0.4205296948835766,0.1246342852283493,0.9919040879276614,0.9120396080807444,0.1955444986120798,0.2062359417612899,0.27385291721686755
0.186927889641343,0.7674833988070648,0.7752182167067571,0.16023349263353648,0.07626500895240051,0.59741258564665,0.7865018513107939
0.5848529445118549,0.6930754544558794,0.9669707610285585,0.5947304602310538,0.08207075763132077,0.12574047995400772,0.7420386162047788
0.7389590835788531,0.31460773872070236,0.791365166758468,0.7793556804495403,0.11696980355188569,0.6243435255918679,0.6559834970288875
0.6591679058671059,0.272405209298194,0.33598183634066525,0.22497360824556412,0.7963142227625197,0.39787429758246917,0.5843991313822924
